date,store_name,item_name,category,quantity,unit_price,sales_amount,waste_qty,waste_amount,sales_imputed,source_file
2024-01-04,新宿店,カレーライス,ご飯もの,6.0,800.0,4800.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-23,新宿店,餃子,副菜,7.0,450.0,3150.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-19,新宿店,塩ラーメン,麺類,5.0,880.0,4400.0,1.0,880.0,False,02_新宿店_売上_202401.csv
2024-01-08,新宿店,アイスクリーム,デザート,4.0,400.0,1600.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-20,新宿店,春巻き,副菜,3.0,400.0,1200.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-21,新宿店,担々麺,麺類,8.0,980.0,7840.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-12,新宿店,チャーハン,ご飯もの,5.0,750.0,3750.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-14,新宿店,チャーハン,ご飯もの,3.0,750.0,2250.0,1.0,750.0,False,02_新宿店_売上_202401.csv
2024-01-12,新宿店,アイスクリーム,デザート,3.0,400.0,1200.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-27,新宿店,コーラ,ドリンク,6.0,300.0,1800.0,1.0,300.0,False,02_新宿店_売上_202401.csv
2024-01-15,新宿店,つけ麺,麺類,4.0,1000.0,4000.0,1.0,1000.0,False,02_新宿店_売上_202401.csv
2024-01-24,新宿店,ビール,ドリンク,6.0,550.0,3300.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-13,新宿店,担々麺,麺類,2.0,980.0,1960.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-22,新宿店,春巻き,副菜,7.0,400.0,2800.0,1.0,400.0,False,02_新宿店_売上_202401.csv
2024-01-12,新宿店,つけ麺,麺類,8.0,1000.0,8000.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-18,新宿店,春巻き,副菜,4.0,400.0,1600.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-21,新宿店,ビール,ドリンク,5.0,550.0,2750.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-04,新宿店,チャーハン,ご飯もの,1.0,750.0,750.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-16,新宿店,ラーメン,麺類,4.0,900.0,3600.0,1.0,900.0,False,02_新宿店_売上_202401.csv
2024-01-05,新宿店,コーラ,ドリンク,6.0,300.0,1800.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-24,新宿店,アイスクリーム,デザート,3.0,400.0,1200.0,1.0,400.0,False,02_新宿店_売上_202401.csv
2024-01-21,新宿店,塩ラーメン,麺類,7.0,880.0,6160.0,2.0,1760.0,False,02_新宿店_売上_202401.csv
2024-01-09,新宿店,担々麺,麺類,4.0,980.0,3920.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-08,新宿店,餃子,副菜,6.0,450.0,2700.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-21,新宿店,餃子,副菜,7.0,450.0,3150.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-04,新宿店,ウーロン茶,ドリンク,4.0,250.0,1000.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-20,新宿店,ラーメン,麺類,6.0,900.0,5400.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-05,新宿店,杏仁豆腐,デザート,2.0,380.0,760.0,1.0,380.0,False,02_新宿店_売上_202401.csv
2024-01-18,新宿店,天丼,ご飯もの,4.0,950.0,3800.0,1.0,950.0,False,02_新宿店_売上_202401.csv
2024-01-08,新宿店,餃子,副菜,1.0,450.0,450.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-05,新宿店,天丼,ご飯もの,5.0,950.0,4750.0,1.0,950.0,False,02_新宿店_売上_202401.csv
2024-01-04,新宿店,つけ麺,麺類,1.0,1000.0,1000.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-26,新宿店,天丼,ご飯もの,6.0,950.0,5700.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-09,新宿店,つけ麺,麺類,7.0,1000.0,7000.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-24,新宿店,塩ラーメン,麺類,8.0,880.0,7040.0,1.0,880.0,False,02_新宿店_売上_202401.csv
2024-01-17,新宿店,杏仁豆腐,デザート,8.0,380.0,3040.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-20,新宿店,担々麺,麺類,8.0,980.0,7840.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-01,新宿店,塩ラーメン,麺類,7.0,880.0,6160.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-04,新宿店,ビール,ドリンク,8.0,550.0,4400.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-03,新宿店,春巻き,副菜,3.0,400.0,1200.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-09,新宿店,アイスクリーム,デザート,7.0,400.0,2800.0,2.0,800.0,False,02_新宿店_売上_202401.csv
2024-01-17,新宿店,唐揚げ,副菜,7.0,550.0,3850.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-23,新宿店,つけ麺,麺類,7.0,1000.0,7000.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-08,新宿店,コーラ,ドリンク,8.0,300.0,2400.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-24,新宿店,担々麺,麺類,7.0,980.0,6860.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-09,新宿店,餃子,副菜,8.0,450.0,3600.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-27,新宿店,ラーメン,麺類,7.0,900.0,6300.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-24,新宿店,餃子,副菜,1.0,450.0,450.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-18,新宿店,アイスクリーム,デザート,2.0,400.0,800.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-28,新宿店,ビール,ドリンク,1.0,550.0,550.0,2.0,1100.0,False,02_新宿店_売上_202401.csv
2024-01-20,新宿店,唐揚げ,副菜,2.0,550.0,1100.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-07,新宿店,天丼,ご飯もの,8.0,950.0,7600.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-04,新宿店,春巻き,副菜,6.0,400.0,2400.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-09,新宿店,杏仁豆腐,デザート,7.0,380.0,2660.0,1.0,380.0,False,02_新宿店_売上_202401.csv
2024-01-25,新宿店,杏仁豆腐,デザート,5.0,380.0,1900.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-09,新宿店,唐揚げ,副菜,6.0,550.0,3300.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-28,新宿店,天丼,ご飯もの,7.0,950.0,6650.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-24,新宿店,ラーメン,麺類,4.0,900.0,3600.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-15,新宿店,餃子,副菜,6.0,450.0,2700.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-11,新宿店,杏仁豆腐,デザート,1.0,380.0,380.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-25,新宿店,杏仁豆腐,デザート,2.0,380.0,760.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-22,新宿店,コーラ,ドリンク,8.0,300.0,2400.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-07,新宿店,杏仁豆腐,デザート,6.0,380.0,2280.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-10,新宿店,アイスクリーム,デザート,5.0,400.0,2000.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-13,新宿店,杏仁豆腐,デザート,1.0,380.0,380.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-07,新宿店,カレーライス,ご飯もの,5.0,800.0,4000.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-01,新宿店,ビール,ドリンク,7.0,550.0,3850.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-13,新宿店,杏仁豆腐,デザート,6.0,380.0,2280.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-28,新宿店,塩ラーメン,麺類,1.0,880.0,880.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-03,新宿店,春巻き,副菜,7.0,400.0,2800.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-23,新宿店,コーラ,ドリンク,2.0,300.0,600.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-11,新宿店,天丼,ご飯もの,8.0,950.0,7600.0,1.0,950.0,False,02_新宿店_売上_202401.csv
2024-01-12,新宿店,塩ラーメン,麺類,2.0,880.0,1760.0,0.0,0.0,False,02_新宿店_売上_202401.csv
2024-01-13,池袋店,杏仁豆腐,デザート,7.0,380.0,2660.0,1.0,380.0,False,03_池袋店_売上_202401.csv
2024-01-24,池袋店,餃子,副菜,6.0,450.0,2700.0,1.0,450.0,False,03_池袋店_売上_202401.csv
2024-01-03,池袋店,杏仁豆腐,デザート,4.0,380.0,1520.0,2.0,760.0,False,03_池袋店_売上_202401.csv
2024-01-12,池袋店,春巻き,副菜,3.0,400.0,1200.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-05,池袋店,餃子,副菜,3.0,450.0,1350.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-25,池袋店,つけ麺,麺類,8.0,1000.0,8000.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-19,池袋店,アイスクリーム,デザート,6.0,400.0,2400.0,1.0,400.0,False,03_池袋店_売上_202401.csv
2024-01-21,池袋店,餃子,副菜,8.0,450.0,3600.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-15,池袋店,唐揚げ,副菜,1.0,550.0,550.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-03,池袋店,唐揚げ,副菜,8.0,550.0,4400.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-12,池袋店,餃子,副菜,2.0,450.0,900.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-17,池袋店,コーラ,ドリンク,1.0,300.0,300.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-26,池袋店,杏仁豆腐,デザート,6.0,380.0,2280.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-17,池袋店,チャーハン,ご飯もの,8.0,750.0,6000.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-27,池袋店,春巻き,副菜,2.0,400.0,800.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-06,池袋店,つけ麺,麺類,8.0,1000.0,8000.0,2.0,2000.0,False,03_池袋店_売上_202401.csv
2024-01-17,池袋店,杏仁豆腐,デザート,6.0,380.0,2280.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-10,池袋店,コーラ,ドリンク,6.0,300.0,1800.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-02,池袋店,餃子,副菜,6.0,450.0,2700.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-22,池袋店,コーラ,ドリンク,5.0,300.0,1500.0,1.0,300.0,False,03_池袋店_売上_202401.csv
2024-01-22,池袋店,杏仁豆腐,デザート,6.0,380.0,2280.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-22,池袋店,カレーライス,ご飯もの,5.0,800.0,4000.0,2.0,1600.0,False,03_池袋店_売上_202401.csv
2024-01-23,池袋店,ウーロン茶,ドリンク,2.0,250.0,500.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-13,池袋店,餃子,副菜,2.0,450.0,900.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-14,池袋店,アイスクリーム,デザート,1.0,400.0,400.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-06,池袋店,カレーライス,ご飯もの,8.0,800.0,6400.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-05,池袋店,チャーハン,ご飯もの,5.0,750.0,3750.0,1.0,750.0,False,03_池袋店_売上_202401.csv
2024-01-04,池袋店,杏仁豆腐,デザート,6.0,380.0,2280.0,1.0,380.0,False,03_池袋店_売上_202401.csv
2024-01-20,池袋店,天丼,ご飯もの,7.0,950.0,6650.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-06,池袋店,杏仁豆腐,デザート,8.0,380.0,3040.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-12,池袋店,カレーライス,ご飯もの,5.0,800.0,4000.0,1.0,800.0,False,03_池袋店_売上_202401.csv
2024-01-26,池袋店,ウーロン茶,ドリンク,4.0,250.0,1000.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-26,池袋店,ウーロン茶,ドリンク,6.0,250.0,1500.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-19,池袋店,コーラ,ドリンク,5.0,300.0,1500.0,1.0,300.0,False,03_池袋店_売上_202401.csv
2024-01-17,池袋店,アイスクリーム,デザート,3.0,400.0,1200.0,1.0,400.0,False,03_池袋店_売上_202401.csv
2024-01-26,池袋店,杏仁豆腐,デザート,5.0,380.0,1900.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-16,池袋店,春巻き,副菜,2.0,400.0,800.0,1.0,400.0,False,03_池袋店_売上_202401.csv
2024-01-17,池袋店,担々麺,麺類,2.0,980.0,1960.0,1.0,980.0,False,03_池袋店_売上_202401.csv
2024-01-09,池袋店,ビール,ドリンク,3.0,550.0,1650.0,1.0,550.0,False,03_池袋店_売上_202401.csv
2024-01-03,池袋店,カレーライス,ご飯もの,6.0,800.0,4800.0,2.0,1600.0,False,03_池袋店_売上_202401.csv
2024-01-14,池袋店,塩ラーメン,麺類,6.0,880.0,5280.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-03,池袋店,餃子,副菜,1.0,450.0,450.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-04,池袋店,餃子,副菜,3.0,450.0,1350.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-27,池袋店,ビール,ドリンク,3.0,550.0,1650.0,1.0,550.0,False,03_池袋店_売上_202401.csv
2024-01-16,池袋店,ビール,ドリンク,1.0,550.0,550.0,2.0,1100.0,False,03_池袋店_売上_202401.csv
2024-01-01,池袋店,餃子,副菜,3.0,450.0,1350.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-24,池袋店,アイスクリーム,デザート,2.0,400.0,800.0,1.0,400.0,False,03_池袋店_売上_202401.csv
2024-01-08,池袋店,餃子,副菜,1.0,450.0,450.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-21,池袋店,アイスクリーム,デザート,2.0,400.0,800.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-16,池袋店,杏仁豆腐,デザート,4.0,380.0,1520.0,1.0,380.0,False,03_池袋店_売上_202401.csv
2024-01-10,池袋店,ウーロン茶,ドリンク,6.0,250.0,1500.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-14,池袋店,天丼,ご飯もの,2.0,950.0,1900.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-12,池袋店,ラーメン,麺類,7.0,900.0,6300.0,1.0,900.0,False,03_池袋店_売上_202401.csv
2024-01-02,池袋店,コーラ,ドリンク,5.0,300.0,1500.0,1.0,300.0,False,03_池袋店_売上_202401.csv
2024-01-12,池袋店,担々麺,麺類,4.0,980.0,3920.0,1.0,980.0,False,03_池袋店_売上_202401.csv
2024-01-21,池袋店,担々麺,麺類,3.0,980.0,2940.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-18,池袋店,春巻き,副菜,3.0,400.0,1200.0,1.0,400.0,False,03_池袋店_売上_202401.csv
2024-01-22,池袋店,ビール,ドリンク,8.0,550.0,4400.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-26,池袋店,チャーハン,ご飯もの,8.0,750.0,6000.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-07,池袋店,つけ麺,麺類,1.0,1000.0,1000.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-10,池袋店,アイスクリーム,デザート,8.0,400.0,3200.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-25,池袋店,カレーライス,ご飯もの,6.0,800.0,4800.0,1.0,800.0,False,03_池袋店_売上_202401.csv
2024-01-02,池袋店,唐揚げ,副菜,2.0,550.0,1100.0,1.0,550.0,False,03_池袋店_売上_202401.csv
2024-01-14,池袋店,ビール,ドリンク,8.0,550.0,4400.0,1.0,550.0,False,03_池袋店_売上_202401.csv
2024-01-13,池袋店,餃子,副菜,8.0,450.0,3600.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-12,池袋店,アイスクリーム,デザート,2.0,400.0,800.0,1.0,400.0,False,03_池袋店_売上_202401.csv
2024-01-03,池袋店,ビール,ドリンク,3.0,550.0,1650.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-11,池袋店,ラーメン,麺類,6.0,900.0,5400.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-10,池袋店,ビール,ドリンク,7.0,550.0,3850.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-15,池袋店,唐揚げ,副菜,1.0,550.0,550.0,1.0,550.0,False,03_池袋店_売上_202401.csv
2024-01-12,池袋店,アイスクリーム,デザート,5.0,400.0,2000.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-26,池袋店,ラーメン,麺類,7.0,900.0,6300.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-26,池袋店,チャーハン,ご飯もの,3.0,750.0,2250.0,1.0,750.0,False,03_池袋店_売上_202401.csv
2024-01-22,池袋店,ウーロン茶,ドリンク,3.0,250.0,750.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-25,池袋店,唐揚げ,副菜,7.0,550.0,3850.0,2.0,1100.0,False,03_池袋店_売上_202401.csv
2024-01-02,池袋店,杏仁豆腐,デザート,8.0,380.0,3040.0,2.0,760.0,False,03_池袋店_売上_202401.csv
2024-01-12,池袋店,ウーロン茶,ドリンク,3.0,250.0,750.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-13,池袋店,春巻き,副菜,5.0,400.0,2000.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-04,池袋店,つけ麺,麺類,8.0,1000.0,8000.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-18,池袋店,担々麺,麺類,5.0,980.0,4900.0,1.0,980.0,False,03_池袋店_売上_202401.csv
2024-01-07,池袋店,アイスクリーム,デザート,8.0,400.0,3200.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-05,池袋店,塩ラーメン,麺類,3.0,880.0,2640.0,1.0,880.0,False,03_池袋店_売上_202401.csv
2024-01-15,池袋店,担々麺,麺類,6.0,980.0,5880.0,1.0,980.0,False,03_池袋店_売上_202401.csv
2024-01-18,池袋店,アイスクリーム,デザート,5.0,400.0,2000.0,1.0,400.0,False,03_池袋店_売上_202401.csv
2024-01-23,池袋店,カレーライス,ご飯もの,4.0,800.0,3200.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-07,池袋店,チャーハン,ご飯もの,8.0,750.0,6000.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-18,池袋店,アイスクリーム,デザート,8.0,400.0,3200.0,1.0,400.0,False,03_池袋店_売上_202401.csv
2024-01-18,池袋店,天丼,ご飯もの,2.0,950.0,1900.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-13,池袋店,ビール,ドリンク,7.0,550.0,3850.0,1.0,550.0,False,03_池袋店_売上_202401.csv
2024-01-27,池袋店,杏仁豆腐,デザート,3.0,380.0,1140.0,2.0,760.0,False,03_池袋店_売上_202401.csv
2024-01-21,池袋店,塩ラーメン,麺類,8.0,880.0,7040.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-12,池袋店,天丼,ご飯もの,3.0,950.0,2850.0,1.0,950.0,False,03_池袋店_売上_202401.csv
2024-01-05,池袋店,ビール,ドリンク,1.0,550.0,550.0,1.0,550.0,False,03_池袋店_売上_202401.csv
2024-01-17,池袋店,カレーライス,ご飯もの,3.0,800.0,2400.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-23,池袋店,カレーライス,ご飯もの,5.0,800.0,4000.0,1.0,800.0,False,03_池袋店_売上_202401.csv
2024-01-09,池袋店,天丼,ご飯もの,5.0,950.0,4750.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-10,池袋店,杏仁豆腐,デザート,3.0,380.0,1140.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-19,池袋店,チャーハン,ご飯もの,6.0,750.0,4500.0,1.0,750.0,False,03_池袋店_売上_202401.csv
2024-01-19,池袋店,ラーメン,麺類,2.0,900.0,1800.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-21,池袋店,アイスクリーム,デザート,4.0,400.0,1600.0,1.0,400.0,False,03_池袋店_売上_202401.csv
2024-01-14,池袋店,杏仁豆腐,デザート,8.0,380.0,3040.0,1.0,380.0,False,03_池袋店_売上_202401.csv
2024-01-18,池袋店,春巻き,副菜,5.0,400.0,2000.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-26,池袋店,コーラ,ドリンク,8.0,300.0,2400.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-02,池袋店,カレーライス,ご飯もの,7.0,800.0,5600.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-07,池袋店,春巻き,副菜,3.0,400.0,1200.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-23,池袋店,春巻き,副菜,6.0,400.0,2400.0,2.0,800.0,False,03_池袋店_売上_202401.csv
2024-01-05,池袋店,春巻き,副菜,2.0,400.0,800.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-15,池袋店,担々麺,麺類,8.0,980.0,7840.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-04,池袋店,担々麺,麺類,7.0,980.0,6860.0,1.0,980.0,False,03_池袋店_売上_202401.csv
2024-01-14,池袋店,チャーハン,ご飯もの,6.0,750.0,4500.0,2.0,1500.0,False,03_池袋店_売上_202401.csv
2024-01-24,池袋店,餃子,副菜,3.0,450.0,1350.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-17,池袋店,コーラ,ドリンク,5.0,300.0,1500.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-03,池袋店,ビール,ドリンク,8.0,550.0,4400.0,2.0,1100.0,False,03_池袋店_売上_202401.csv
2024-01-07,池袋店,アイスクリーム,デザート,1.0,400.0,400.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-16,池袋店,アイスクリーム,デザート,5.0,400.0,2000.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-28,池袋店,塩ラーメン,麺類,3.0,880.0,2640.0,1.0,880.0,False,03_池袋店_売上_202401.csv
2024-01-24,池袋店,唐揚げ,副菜,6.0,550.0,3300.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-02,池袋店,杏仁豆腐,デザート,6.0,380.0,2280.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-03,池袋店,ビール,ドリンク,8.0,550.0,4400.0,1.0,550.0,False,03_池袋店_売上_202401.csv
2024-01-09,池袋店,杏仁豆腐,デザート,3.0,380.0,1140.0,2.0,760.0,False,03_池袋店_売上_202401.csv
2024-01-13,池袋店,唐揚げ,副菜,6.0,550.0,3300.0,1.0,550.0,False,03_池袋店_売上_202401.csv
2024-01-05,池袋店,唐揚げ,副菜,8.0,550.0,4400.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-17,池袋店,カレーライス,ご飯もの,6.0,800.0,4800.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-20,池袋店,春巻き,副菜,6.0,400.0,2400.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-17,池袋店,アイスクリーム,デザート,5.0,400.0,2000.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-01,池袋店,唐揚げ,副菜,2.0,550.0,1100.0,2.0,1100.0,False,03_池袋店_売上_202401.csv
2024-01-19,池袋店,春巻き,副菜,1.0,400.0,400.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-09,池袋店,杏仁豆腐,デザート,1.0,380.0,380.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-06,池袋店,アイスクリーム,デザート,3.0,400.0,1200.0,1.0,400.0,False,03_池袋店_売上_202401.csv
2024-01-08,池袋店,ラーメン,麺類,4.0,900.0,3600.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-11,池袋店,ウーロン茶,ドリンク,7.0,250.0,1750.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-14,池袋店,アイスクリーム,デザート,1.0,400.0,400.0,1.0,400.0,False,03_池袋店_売上_202401.csv
2024-01-17,池袋店,天丼,ご飯もの,6.0,950.0,5700.0,2.0,1900.0,False,03_池袋店_売上_202401.csv
2024-01-16,池袋店,アイスクリーム,デザート,6.0,400.0,2400.0,2.0,800.0,False,03_池袋店_売上_202401.csv
2024-01-15,池袋店,アイスクリーム,デザート,6.0,400.0,2400.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-28,池袋店,春巻き,副菜,8.0,400.0,3200.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-08,池袋店,春巻き,副菜,5.0,400.0,2000.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-10,池袋店,春巻き,副菜,4.0,400.0,1600.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-16,池袋店,唐揚げ,副菜,6.0,550.0,3300.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-26,池袋店,唐揚げ,副菜,2.0,550.0,1100.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-18,池袋店,コーラ,ドリンク,6.0,300.0,1800.0,2.0,600.0,False,03_池袋店_売上_202401.csv
2024-01-26,池袋店,カレーライス,ご飯もの,1.0,800.0,800.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-23,池袋店,担々麺,麺類,8.0,980.0,7840.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-24,池袋店,ウーロン茶,ドリンク,4.0,250.0,1000.0,1.0,250.0,False,03_池袋店_売上_202401.csv
2024-01-09,池袋店,アイスクリーム,デザート,3.0,400.0,1200.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-24,池袋店,杏仁豆腐,デザート,4.0,380.0,1520.0,0.0,0.0,False,03_池袋店_売上_202401.csv
2024-01-08,横浜店,チャーハン,ご飯もの,2.0,750.0,1500.0,0.0,0.0,False,04_横浜店_売上_202401.csv
2024-01-23,横浜店,ウーロン茶,ドリンク,3.0,250.0,750.0,0.0,0.0,False,04_横浜店_売上_202401.csv
2024-01-18,横浜店,カレーライス,ご飯もの,8.0,800.0,6400.0,0.0,0.0,False,04_横浜店_売上_202401.csv
2024-01-07,横浜店,唐揚げ,副菜,5.0,550.0,2750.0,0.0,0.0,False,04_横浜店_売上_202401.csv
2024-01-25,横浜店,つけ麺,麺類,1.0,1000.0,1000.0,2.0,2000.0,False,04_横浜店_売上_202401.csv
2024-01-06,横浜店,ウーロン茶,ドリンク,1.0,250.0,250.0,2.0,500.0,False,04_横浜店_売上_202401.csv
