work_date,record_id,staff_id,work_type,crop,work_hours,target_qty,actual_qty,is_target_met,achievement_rate,productivity,efficiency_grade,source_file
2024-01-10,AGR-0191,STAFF-06,播種,トマト,3.2,872,846,0,0.9701834862385321,264.375,高効率,farm_work_styleB.csv
2024-01-03,AGR-0192,STAFF-05,管理作業,イチゴ,5.9,552,468,0,0.8478260869565217,79.32203389830508,中効率,farm_work_styleB.csv
2024-01-07,AGR-0193,STAFF-09,播種,レタス,5.4,390,393,1,1.0076923076923077,72.77777777777777,中効率,farm_work_styleB.csv
2024-01-19,AGR-0194,STAFF-08,収穫,トマト,3.8,713,451,0,0.6325385694249649,118.6842105263158,高効率,farm_work_styleB.csv
2024-01-07,AGR-0195,STAFF-05,施肥,キュウリ,8.1,396,316,0,0.797979797979798,39.01234567901235,低効率,farm_work_styleB.csv
2024-01-01,AGR-0196,STAFF-08,管理作業,キュウリ,3.0,645,659,1,1.0217054263565892,219.66666666666666,高効率,farm_work_styleB.csv
2024-01-17,AGR-0197,STAFF-09,収穫,トマト,5.2,859,537,0,0.6251455180442375,103.26923076923076,高効率,farm_work_styleB.csv
2024-01-01,AGR-0198,STAFF-08,播種,レタス,6.6,687,579,0,0.8427947598253275,87.72727272727273,高効率,farm_work_styleB.csv
2024-01-14,AGR-0199,STAFF-05,播種,イチゴ,2.2,432,304,0,0.7037037037037037,138.18181818181816,高効率,farm_work_styleB.csv
2024-01-20,AGR-0200,STAFF-08,収穫,トマト,5.5,208,155,0,0.7451923076923077,28.181818181818183,低効率,farm_work_styleB.csv
2024-01-19,AGR-0201,STAFF-07,播種,イチゴ,9.0,863,694,0,0.8041714947856315,77.11111111111111,中効率,farm_work_styleB.csv
2024-01-11,AGR-0202,STAFF-03,播種,ホウレンソウ,7.1,643,583,0,0.9066874027993779,82.11267605633803,高効率,farm_work_styleB.csv
2024-01-12,AGR-0203,STAFF-06,施肥,キュウリ,2.8,362,260,0,0.7182320441988951,92.85714285714286,高効率,farm_work_styleB.csv
2024-01-20,AGR-0204,STAFF-03,播種,キュウリ,9.6,743,666,0,0.8963660834454913,69.375,中効率,farm_work_styleB.csv
2024-01-19,AGR-0205,STAFF-10,管理作業,ホウレンソウ,7.1,739,587,0,0.7943166441136671,82.67605633802818,高効率,farm_work_styleB.csv
2024-01-11,AGR-0206,STAFF-03,管理作業,トマト,5.8,746,583,0,0.7815013404825737,100.51724137931035,高効率,farm_work_styleB.csv
2024-01-09,AGR-0207,STAFF-10,播種,レタス,6.1,417,366,0,0.8776978417266187,60.0,中効率,farm_work_styleB.csv
2024-01-02,AGR-0208,STAFF-01,収穫,レタス,2.6,984,1167,1,1.1859756097560976,448.8461538461538,高効率,farm_work_styleB.csv
2024-01-03,AGR-0209,STAFF-10,管理作業,イチゴ,6.6,910,949,1,1.042857142857143,143.78787878787878,高効率,farm_work_styleB.csv
2024-01-02,AGR-0210,STAFF-08,施肥,レタス,6.8,613,423,0,0.6900489396411092,62.20588235294118,中効率,farm_work_styleB.csv
2024-01-02,AGR-0211,STAFF-08,播種,レタス,9.9,186,168,0,0.9032258064516129,16.96969696969697,低効率,farm_work_styleB.csv
2024-01-06,AGR-0212,STAFF-01,施肥,イチゴ,9.9,636,581,0,0.9135220125786163,58.686868686868685,中効率,farm_work_styleB.csv
2024-01-06,AGR-0213,STAFF-06,収穫,レタス,5.1,893,717,0,0.8029115341545353,140.58823529411765,高効率,farm_work_styleB.csv
2024-01-20,AGR-0214,STAFF-01,収穫,トマト,4.6,671,676,1,1.007451564828614,146.95652173913044,高効率,farm_work_styleB.csv
2024-01-10,AGR-0215,STAFF-05,施肥,レタス,2.7,779,534,0,0.6854942233632862,197.77777777777777,高効率,farm_work_styleB.csv
2024-01-12,AGR-0216,STAFF-05,管理作業,キュウリ,6.8,186,146,0,0.7849462365591398,21.47058823529412,低効率,farm_work_styleB.csv
2024-01-13,AGR-0217,STAFF-06,施肥,ホウレンソウ,2.7,786,671,0,0.8536895674300254,248.5185185185185,高効率,farm_work_styleB.csv
2024-01-12,AGR-0218,STAFF-01,収穫,レタス,3.4,319,257,0,0.8056426332288401,75.58823529411765,中効率,farm_work_styleB.csv
2024-01-16,AGR-0219,STAFF-04,施肥,キュウリ,3.2,402,445,1,1.1069651741293531,139.0625,高効率,farm_work_styleB.csv
2024-01-04,AGR-0220,STAFF-09,播種,レタス,9.0,732,497,0,0.6789617486338798,55.22222222222222,中効率,farm_work_styleB.csv
2024-01-13,AGR-0221,STAFF-03,施肥,キュウリ,8.7,889,867,0,0.9752530933633295,99.65517241379311,高効率,farm_work_styleB.csv
2024-01-06,AGR-0222,STAFF-08,播種,イチゴ,4.9,836,621,0,0.742822966507177,126.73469387755101,高効率,farm_work_styleB.csv
2024-01-15,AGR-0223,STAFF-10,収穫,イチゴ,3.9,344,270,0,0.7848837209302325,69.23076923076923,中効率,farm_work_styleB.csv
2024-01-16,AGR-0224,STAFF-04,収穫,ホウレンソウ,9.9,572,607,1,1.0611888111888113,61.31313131313131,中効率,farm_work_styleB.csv
2024-01-13,AGR-0225,STAFF-09,管理作業,キュウリ,8.5,920,886,0,0.9630434782608696,104.23529411764706,高効率,farm_work_styleB.csv
2024-01-09,AGR-0226,STAFF-01,管理作業,レタス,6.4,205,211,1,1.0292682926829269,32.96875,低効率,farm_work_styleB.csv
2024-01-17,AGR-0227,STAFF-02,収穫,トマト,8.1,379,330,0,0.8707124010554089,40.74074074074074,低効率,farm_work_styleB.csv
2024-01-17,AGR-0228,STAFF-03,管理作業,トマト,9.6,327,356,1,1.0886850152905199,37.083333333333336,低効率,farm_work_styleB.csv
2024-01-12,AGR-0229,STAFF-01,管理作業,トマト,5.2,482,357,0,0.7406639004149378,68.65384615384615,中効率,farm_work_styleB.csv
2024-01-03,AGR-0230,STAFF-06,施肥,トマト,4.5,201,222,1,1.1044776119402986,49.333333333333336,低効率,farm_work_styleB.csv
2024-01-11,AGR-0231,STAFF-03,施肥,トマト,4.3,949,838,0,0.8830347734457323,194.88372093023256,高効率,farm_work_styleB.csv
2024-01-05,AGR-0232,STAFF-08,管理作業,ホウレンソウ,2.0,181,111,0,0.6132596685082873,55.5,中効率,farm_work_styleB.csv
2024-01-07,AGR-0233,STAFF-03,管理作業,トマト,8.2,343,268,0,0.7813411078717201,32.6829268292683,低効率,farm_work_styleB.csv
2024-01-02,AGR-0234,STAFF-04,管理作業,ホウレンソウ,5.7,213,235,1,1.1032863849765258,41.228070175438596,低効率,farm_work_styleB.csv
2024-01-16,AGR-0235,STAFF-10,播種,ホウレンソウ,6.6,835,573,0,0.6862275449101797,86.81818181818183,高効率,farm_work_styleB.csv
2024-01-14,AGR-0236,STAFF-01,収穫,キュウリ,6.6,291,291,1,1.0,44.09090909090909,低効率,farm_work_styleB.csv
2024-01-03,AGR-0237,STAFF-09,収穫,トマト,9.6,657,594,0,0.9041095890410958,61.875,中効率,farm_work_styleB.csv
2024-01-17,AGR-0238,STAFF-09,播種,イチゴ,9.0,144,141,0,0.9791666666666666,15.666666666666666,低効率,farm_work_styleB.csv
2024-01-12,AGR-0239,STAFF-05,播種,レタス,8.3,453,337,0,0.7439293598233996,40.602409638554214,低効率,farm_work_styleB.csv
2024-01-04,AGR-0240,STAFF-10,収穫,キュウリ,2.4,659,529,0,0.802731411229135,220.41666666666669,高効率,farm_work_styleB.csv
2024-01-06,AGR-0241,STAFF-08,管理作業,キュウリ,8.5,164,169,1,1.0304878048780488,19.88235294117647,低効率,farm_work_styleB.csv
2024-01-15,AGR-0242,STAFF-01,収穫,キュウリ,2.4,304,344,1,1.131578947368421,143.33333333333334,高効率,farm_work_styleB.csv
2024-01-11,AGR-0243,STAFF-05,管理作業,ホウレンソウ,5.8,137,144,1,1.051094890510949,24.82758620689655,低効率,farm_work_styleB.csv
2024-01-07,AGR-0244,STAFF-05,収穫,トマト,8.9,439,335,0,0.7630979498861048,37.640449438202246,低効率,farm_work_styleB.csv
2024-01-12,AGR-0245,STAFF-07,管理作業,イチゴ,9.2,495,398,0,0.804040404040404,43.2608695652174,低効率,farm_work_styleB.csv
2024-01-06,AGR-0246,STAFF-08,管理作業,レタス,9.4,631,480,0,0.7606973058637084,51.06382978723404,中効率,farm_work_styleB.csv
2024-01-03,AGR-0247,STAFF-07,播種,イチゴ,6.8,942,667,0,0.7080679405520169,98.08823529411765,高効率,farm_work_styleB.csv
2024-01-10,AGR-0248,STAFF-06,播種,トマト,4.6,402,315,0,0.7835820895522388,68.47826086956522,中効率,farm_work_styleB.csv
2024-01-20,AGR-0249,STAFF-07,施肥,イチゴ,4.8,143,148,1,1.034965034965035,30.833333333333336,低効率,farm_work_styleB.csv
2024-01-12,AGR-0250,STAFF-10,管理作業,レタス,7.1,910,1064,1,1.1692307692307693,149.85915492957747,高効率,farm_work_styleB.csv
2024-01-03,AGR-0251,STAFF-07,収穫,ホウレンソウ,8.4,795,553,0,0.6955974842767295,65.83333333333333,中効率,farm_work_styleB.csv
2024-01-01,AGR-0252,STAFF-03,管理作業,トマト,3.0,341,364,1,1.067448680351906,121.33333333333333,高効率,farm_work_styleB.csv
2024-01-12,AGR-0253,STAFF-06,管理作業,ホウレンソウ,2.3,257,259,1,1.0077821011673151,112.60869565217392,高効率,farm_work_styleB.csv
2024-01-12,AGR-0254,STAFF-06,管理作業,トマト,6.6,642,527,0,0.8208722741433022,79.84848484848486,中効率,farm_work_styleB.csv
2024-01-11,AGR-0255,STAFF-05,施肥,トマト,2.2,290,261,0,0.9,118.63636363636363,高効率,farm_work_styleB.csv
2024-01-13,AGR-0256,STAFF-09,播種,レタス,8.2,820,712,0,0.8682926829268293,86.82926829268294,高効率,farm_work_styleB.csv
2024-01-20,AGR-0257,STAFF-05,管理作業,キュウリ,3.0,973,627,0,0.644398766700925,209.0,高効率,farm_work_styleB.csv
2024-01-06,AGR-0258,STAFF-08,播種,レタス,7.3,826,528,0,0.639225181598063,72.32876712328768,中効率,farm_work_styleB.csv
2024-01-18,AGR-0259,STAFF-05,収穫,キュウリ,7.7,817,803,0,0.9828641370869033,104.28571428571428,高効率,farm_work_styleB.csv
2024-01-12,AGR-0260,STAFF-09,施肥,トマト,9.9,911,623,0,0.6838638858397366,62.92929292929293,中効率,farm_work_styleB.csv
2024-01-16,AGR-0261,STAFF-01,収穫,ホウレンソウ,6.6,578,626,1,1.0830449826989619,94.84848484848486,高効率,farm_work_styleB.csv
2024-01-18,AGR-0262,STAFF-03,播種,トマト,4.5,834,860,1,1.0311750599520384,191.11111111111111,高効率,farm_work_styleB.csv
2024-01-17,AGR-0263,STAFF-07,管理作業,ホウレンソウ,2.6,424,418,0,0.9858490566037735,160.76923076923077,高効率,farm_work_styleB.csv
2024-01-15,AGR-0264,STAFF-08,収穫,キュウリ,9.0,898,836,0,0.9309576837416481,92.88888888888889,高効率,farm_work_styleB.csv
2024-01-19,AGR-0265,STAFF-03,施肥,イチゴ,6.0,989,626,0,0.6329625884732053,104.33333333333333,高効率,farm_work_styleB.csv
2024-01-04,AGR-0266,STAFF-09,施肥,レタス,3.3,430,499,1,1.1604651162790698,151.21212121212122,高効率,farm_work_styleB.csv
2024-01-08,AGR-0267,STAFF-06,収穫,トマト,4.0,750,880,1,1.1733333333333333,220.0,高効率,farm_work_styleB.csv
2024-01-09,AGR-0268,STAFF-03,収穫,ホウレンソウ,6.3,614,605,0,0.9853420195439739,96.03174603174604,高効率,farm_work_styleB.csv
2024-01-19,AGR-0269,STAFF-10,施肥,キュウリ,7.3,837,955,1,1.140979689366786,130.82191780821918,高効率,farm_work_styleB.csv
2024-01-11,AGR-0270,STAFF-10,播種,トマト,2.6,756,803,1,1.062169312169312,308.8461538461538,高効率,farm_work_styleB.csv
2024-01-09,AGR-0271,STAFF-04,管理作業,ホウレンソウ,7.1,609,690,1,1.1330049261083743,97.1830985915493,高効率,farm_work_styleB.csv
2024-01-18,AGR-0272,STAFF-05,収穫,イチゴ,4.0,926,936,1,1.0107991360691144,234.0,高効率,farm_work_styleB.csv
2024-01-10,AGR-0273,STAFF-08,播種,トマト,3.3,525,468,0,0.8914285714285715,141.8181818181818,高効率,farm_work_styleB.csv
2024-01-07,AGR-0274,STAFF-06,施肥,レタス,8.9,426,443,1,1.039906103286385,49.7752808988764,低効率,farm_work_styleB.csv
2024-01-12,AGR-0275,STAFF-07,施肥,レタス,6.1,208,165,0,0.7932692307692307,27.049180327868854,低効率,farm_work_styleB.csv
2024-01-15,AGR-0276,STAFF-02,収穫,イチゴ,4.0,199,125,0,0.628140703517588,31.25,低効率,farm_work_styleB.csv
2024-01-13,AGR-0277,STAFF-10,管理作業,キュウリ,9.7,263,286,1,1.0874524714828897,29.48453608247423,低効率,farm_work_styleB.csv
2024-01-19,AGR-0278,STAFF-06,施肥,キュウリ,6.0,627,552,0,0.8803827751196173,92.0,高効率,farm_work_styleB.csv
2024-01-10,AGR-0279,STAFF-08,播種,トマト,9.6,617,539,0,0.873581847649919,56.145833333333336,中効率,farm_work_styleB.csv
2024-01-08,AGR-0280,STAFF-04,収穫,トマト,2.4,606,581,0,0.9587458745874587,242.08333333333334,高効率,farm_work_styleB.csv
2024-01-16,AGR-0281,STAFF-05,播種,トマト,5.4,370,384,1,1.037837837837838,71.1111111111111,中効率,farm_work_styleB.csv
2024-01-13,AGR-0282,STAFF-06,播種,イチゴ,2.4,675,484,0,0.717037037037037,201.66666666666669,高効率,farm_work_styleB.csv
2024-01-18,AGR-0283,STAFF-05,播種,イチゴ,6.0,882,820,0,0.9297052154195011,136.66666666666666,高効率,farm_work_styleB.csv
2024-01-20,AGR-0284,STAFF-10,播種,キュウリ,9.8,503,414,0,0.8230616302186878,42.24489795918367,低効率,farm_work_styleB.csv
2024-01-11,AGR-0285,STAFF-09,収穫,キュウリ,3.6,621,522,0,0.8405797101449275,145.0,高効率,farm_work_styleB.csv
2024-01-02,AGR-0286,STAFF-01,播種,キュウリ,7.7,923,816,0,0.8840736728060672,105.97402597402598,高効率,farm_work_styleB.csv
2024-01-15,AGR-0287,STAFF-03,施肥,レタス,9.5,426,297,0,0.6971830985915493,31.263157894736842,低効率,farm_work_styleB.csv
2024-01-20,AGR-0288,STAFF-05,収穫,ホウレンソウ,8.6,645,577,0,0.8945736434108527,67.09302325581396,中効率,farm_work_styleB.csv
2024-01-19,AGR-0289,STAFF-05,管理作業,トマト,4.9,789,525,0,0.6653992395437263,107.14285714285714,高効率,farm_work_styleB.csv
2024-01-14,AGR-0290,STAFF-10,収穫,トマト,6.8,371,438,1,1.1805929919137466,64.41176470588235,中効率,farm_work_styleB.csv
2024-01-19,AGR-0291,STAFF-10,施肥,トマト,6.7,274,251,0,0.916058394160584,37.46268656716418,低効率,farm_work_styleB.csv
2024-01-20,AGR-0292,STAFF-07,施肥,キュウリ,2.3,817,544,0,0.6658506731946144,236.5217391304348,高効率,farm_work_styleB.csv
2024-01-01,AGR-0293,STAFF-08,収穫,イチゴ,3.2,807,583,0,0.7224287484510533,182.1875,高効率,farm_work_styleB.csv
2024-01-17,AGR-0294,STAFF-10,管理作業,トマト,7.6,631,457,0,0.7242472266244057,60.131578947368425,中効率,farm_work_styleB.csv
2024-01-11,AGR-0295,STAFF-08,管理作業,レタス,9.7,570,654,1,1.1473684210526316,67.42268041237114,中効率,farm_work_styleB.csv
2024-01-11,AGR-0296,STAFF-09,収穫,レタス,6.9,296,348,1,1.1756756756756757,50.43478260869565,中効率,farm_work_styleB.csv
2024-01-09,AGR-0297,STAFF-09,収穫,キュウリ,9.5,404,429,1,1.061881188118812,45.1578947368421,低効率,farm_work_styleB.csv
2024-01-07,AGR-0298,STAFF-08,収穫,イチゴ,4.8,914,944,1,1.0328227571115973,196.66666666666669,高効率,farm_work_styleB.csv
2024-01-10,AGR-0299,STAFF-02,管理作業,イチゴ,8.5,891,965,1,1.0830527497194165,113.52941176470588,高効率,farm_work_styleB.csv
2024-01-10,AGR-0300,STAFF-01,収穫,トマト,4.8,552,548,0,0.9927536231884058,114.16666666666667,高効率,farm_work_styleB.csv
2024-01-16,AGR-0301,STAFF-04,施肥,ホウレンソウ,4.2,675,687,1,1.0177777777777777,163.57142857142856,高効率,farm_work_styleB.csv
2024-01-05,AGR-0302,STAFF-02,施肥,キュウリ,2.4,643,473,0,0.7356143079315708,197.08333333333334,高効率,farm_work_styleB.csv
2024-01-08,AGR-0303,STAFF-01,播種,イチゴ,4.6,583,385,0,0.660377358490566,83.69565217391305,高効率,farm_work_styleB.csv
2024-01-05,AGR-0304,STAFF-01,施肥,イチゴ,7.2,999,885,0,0.8858858858858859,122.91666666666666,高効率,farm_work_styleB.csv
2024-01-07,AGR-0305,STAFF-05,収穫,レタス,7.2,887,580,0,0.6538895152198422,80.55555555555556,高効率,farm_work_styleB.csv
2024-01-19,AGR-0306,STAFF-04,播種,キュウリ,5.3,957,675,0,0.7053291536050157,127.35849056603774,高効率,farm_work_styleB.csv
2024-01-02,AGR-0307,STAFF-07,管理作業,キュウリ,9.5,993,1148,1,1.1560926485397784,120.84210526315789,高効率,farm_work_styleB.csv
2024-01-02,AGR-0308,STAFF-01,収穫,ホウレンソウ,6.8,443,341,0,0.7697516930022573,50.14705882352941,中効率,farm_work_styleB.csv
2024-01-18,AGR-0309,STAFF-09,管理作業,キュウリ,8.8,579,442,0,0.7633851468048359,50.22727272727273,中効率,farm_work_styleB.csv
2024-01-04,AGR-0310,STAFF-06,施肥,イチゴ,7.2,835,594,0,0.7113772455089821,82.5,高効率,farm_work_styleB.csv
2024-01-11,AGR-0311,STAFF-05,施肥,キュウリ,6.9,754,858,1,1.1379310344827587,124.34782608695652,高効率,farm_work_styleB.csv
2024-01-14,AGR-0312,STAFF-09,収穫,トマト,5.2,197,140,0,0.7106598984771574,26.923076923076923,低効率,farm_work_styleB.csv
2024-01-05,AGR-0313,STAFF-08,収穫,キュウリ,2.1,492,365,0,0.741869918699187,173.8095238095238,高効率,farm_work_styleB.csv
2024-01-09,AGR-0314,STAFF-06,収穫,ホウレンソウ,7.8,111,84,0,0.7567567567567568,10.76923076923077,低効率,farm_work_styleB.csv
2024-01-12,AGR-0315,STAFF-04,播種,トマト,5.7,263,222,0,0.844106463878327,38.94736842105263,低効率,farm_work_styleB.csv
2024-01-17,AGR-0316,STAFF-05,播種,レタス,4.9,326,238,0,0.7300613496932515,48.57142857142857,低効率,farm_work_styleB.csv
2024-01-05,AGR-0317,STAFF-08,施肥,イチゴ,8.0,720,593,0,0.8236111111111111,74.125,中効率,farm_work_styleB.csv
2024-01-18,AGR-0318,STAFF-08,施肥,キュウリ,7.4,710,798,1,1.123943661971831,107.83783783783784,高効率,farm_work_styleB.csv
2024-01-03,AGR-0319,STAFF-09,管理作業,ホウレンソウ,7.6,179,206,1,1.1508379888268156,27.10526315789474,低効率,farm_work_styleB.csv
2024-01-04,AGR-0320,STAFF-01,施肥,ホウレンソウ,6.3,268,214,0,0.7985074626865671,33.96825396825397,低効率,farm_work_styleB.csv
2024-01-17,AGR-0321,STAFF-08,播種,キュウリ,7.7,600,393,0,0.655,51.03896103896104,中効率,farm_work_styleC.csv
2024-01-17,AGR-0322,STAFF-08,播種,イチゴ,3.1,525,459,0,0.8742857142857143,148.06451612903226,高効率,farm_work_styleC.csv
2024-01-02,AGR-0323,STAFF-09,管理作業,レタス,7.8,505,380,0,0.7524752475247525,48.71794871794872,低効率,farm_work_styleC.csv
2024-01-01,AGR-0324,STAFF-04,播種,トマト,5.4,817,521,0,0.6376988984088128,96.48148148148148,高効率,farm_work_styleC.csv
2024-01-02,AGR-0325,STAFF-02,管理作業,トマト,4.3,284,301,1,1.0598591549295775,70.0,中効率,farm_work_styleC.csv
2024-01-14,AGR-0326,STAFF-06,管理作業,イチゴ,9.0,486,401,0,0.8251028806584362,44.55555555555556,低効率,farm_work_styleC.csv
2024-01-18,AGR-0327,STAFF-03,収穫,トマト,3.4,650,543,0,0.8353846153846154,159.7058823529412,高効率,farm_work_styleC.csv
2024-01-05,AGR-0328,STAFF-04,播種,トマト,9.8,574,576,1,1.0034843205574913,58.77551020408163,中効率,farm_work_styleC.csv
2024-01-18,AGR-0329,STAFF-07,管理作業,キュウリ,4.0,454,315,0,0.6938325991189427,78.75,中効率,farm_work_styleC.csv
2024-01-07,AGR-0330,STAFF-02,播種,イチゴ,6.9,116,86,0,0.7413793103448276,12.463768115942027,低効率,farm_work_styleC.csv
2024-01-03,AGR-0331,STAFF-02,播種,イチゴ,6.8,820,921,1,1.1231707317073172,135.44117647058823,高効率,farm_work_styleC.csv
2024-01-08,AGR-0332,STAFF-01,管理作業,イチゴ,3.9,322,339,1,1.0527950310559007,86.92307692307692,高効率,farm_work_styleC.csv
2024-01-02,AGR-0333,STAFF-03,収穫,キュウリ,8.5,849,803,0,0.9458186101295641,94.47058823529412,高効率,farm_work_styleC.csv
2024-01-19,AGR-0334,STAFF-10,収穫,キュウリ,4.4,246,293,1,1.1910569105691058,66.59090909090908,中効率,farm_work_styleC.csv
2024-01-17,AGR-0335,STAFF-04,管理作業,レタス,4.2,670,783,1,1.1686567164179105,186.42857142857142,高効率,farm_work_styleC.csv
2024-01-06,AGR-0336,STAFF-07,管理作業,トマト,9.8,758,760,1,1.0026385224274406,77.55102040816325,中効率,farm_work_styleC.csv
2024-01-17,AGR-0337,STAFF-06,管理作業,イチゴ,3.2,485,345,0,0.711340206185567,107.8125,高効率,farm_work_styleC.csv
2024-01-18,AGR-0338,STAFF-08,施肥,キュウリ,4.4,824,566,0,0.6868932038834952,128.63636363636363,高効率,farm_work_styleC.csv
2024-01-15,AGR-0339,STAFF-01,管理作業,イチゴ,6.5,237,197,0,0.8312236286919831,30.307692307692307,低効率,farm_work_styleC.csv
2024-01-09,AGR-0340,STAFF-04,収穫,トマト,9.4,967,795,0,0.8221302998965874,84.57446808510637,高効率,farm_work_styleC.csv
2024-01-18,AGR-0341,STAFF-04,播種,レタス,5.0,719,692,0,0.9624478442280946,138.4,高効率,farm_work_styleC.csv
2024-01-03,AGR-0342,STAFF-04,施肥,イチゴ,3.7,440,344,0,0.7818181818181819,92.97297297297297,高効率,farm_work_styleC.csv
2024-01-01,AGR-0343,STAFF-04,施肥,トマト,8.0,872,774,0,0.8876146788990825,96.75,高効率,farm_work_styleC.csv
2024-01-08,AGR-0344,STAFF-10,施肥,イチゴ,9.3,665,527,0,0.7924812030075188,56.666666666666664,中効率,farm_work_styleC.csv
2024-01-10,AGR-0345,STAFF-07,管理作業,ホウレンソウ,7.2,415,314,0,0.7566265060240964,43.61111111111111,低効率,farm_work_styleC.csv
2024-01-17,AGR-0346,STAFF-08,管理作業,トマト,8.4,839,740,0,0.8820023837902264,88.09523809523809,高効率,farm_work_styleC.csv
2024-01-11,AGR-0347,STAFF-04,収穫,レタス,5.3,676,756,1,1.1183431952662721,142.64150943396226,高効率,farm_work_styleC.csv
2024-01-05,AGR-0348,STAFF-01,収穫,ホウレンソウ,9.5,693,715,1,1.0317460317460319,75.26315789473684,中効率,farm_work_styleC.csv
2024-01-10,AGR-0349,STAFF-03,施肥,レタス,3.8,683,751,1,1.0995607613469984,197.63157894736844,高効率,farm_work_styleC.csv
2024-01-16,AGR-0350,STAFF-09,収穫,レタス,8.1,600,708,1,1.18,87.4074074074074,高効率,farm_work_styleC.csv
2024-01-16,AGR-0351,STAFF-08,施肥,レタス,3.4,837,777,0,0.9283154121863799,228.52941176470588,高効率,farm_work_styleC.csv
2024-01-06,AGR-0352,STAFF-09,播種,ホウレンソウ,2.3,967,623,0,0.6442605997931747,270.8695652173913,高効率,farm_work_styleC.csv
2024-01-02,AGR-0353,STAFF-01,管理作業,キュウリ,8.7,336,215,0,0.6398809523809523,24.712643678160923,低効率,farm_work_styleC.csv
2024-01-05,AGR-0354,STAFF-01,施肥,ホウレンソウ,5.6,161,156,0,0.968944099378882,27.857142857142858,低効率,farm_work_styleC.csv
2024-01-20,AGR-0355,STAFF-08,管理作業,トマト,2.1,664,562,0,0.8463855421686747,267.6190476190476,高効率,farm_work_styleC.csv
2024-01-01,AGR-0356,STAFF-09,収穫,ホウレンソウ,9.8,117,105,0,0.8974358974358975,10.714285714285714,低効率,farm_work_styleC.csv
2024-01-14,AGR-0357,STAFF-03,播種,トマト,6.2,346,247,0,0.7138728323699421,39.83870967741935,低効率,farm_work_styleC.csv
2024-01-17,AGR-0358,STAFF-05,収穫,レタス,8.4,180,148,0,0.8222222222222222,17.619047619047617,低効率,farm_work_styleC.csv
2024-01-13,AGR-0359,STAFF-08,施肥,キュウリ,4.4,947,1050,1,1.1087645195353748,238.63636363636363,高効率,farm_work_styleC.csv
2024-01-02,AGR-0360,STAFF-02,管理作業,イチゴ,5.0,587,372,0,0.6337308347529813,74.4,中効率,farm_work_styleC.csv
2024-01-01,AGR-0361,STAFF-03,播種,イチゴ,8.8,760,814,1,1.0710526315789475,92.49999999999999,高効率,farm_work_styleC.csv
2024-01-19,AGR-0362,STAFF-02,播種,キュウリ,3.7,988,1003,1,1.0151821862348178,271.0810810810811,高効率,farm_work_styleC.csv
2024-01-19,AGR-0363,STAFF-08,収穫,トマト,9.4,800,924,1,1.155,98.29787234042553,高効率,farm_work_styleC.csv
2024-01-18,AGR-0364,STAFF-10,播種,キュウリ,9.4,422,257,0,0.6090047393364929,27.340425531914892,低効率,farm_work_styleC.csv
2024-01-07,AGR-0365,STAFF-10,施肥,イチゴ,9.4,406,283,0,0.6970443349753694,30.106382978723403,低効率,farm_work_styleC.csv
2024-01-08,AGR-0366,STAFF-10,管理作業,ホウレンソウ,4.7,873,911,1,1.043528064146621,193.82978723404256,高効率,farm_work_styleC.csv
2024-01-03,AGR-0367,STAFF-09,収穫,トマト,2.8,337,372,1,1.1038575667655786,132.85714285714286,高効率,farm_work_styleC.csv
2024-01-11,AGR-0368,STAFF-10,管理作業,レタス,2.2,379,406,1,1.071240105540897,184.54545454545453,高効率,farm_work_styleC.csv
2024-01-15,AGR-0369,STAFF-08,施肥,レタス,6.4,484,416,0,0.859504132231405,65.0,中効率,farm_work_styleC.csv
2024-01-19,AGR-0370,STAFF-07,播種,ホウレンソウ,4.4,352,362,1,1.0284090909090908,82.27272727272727,高効率,farm_work_styleC.csv
2024-01-03,AGR-0371,STAFF-05,施肥,イチゴ,7.7,749,519,0,0.6929238985313751,67.40259740259741,中効率,farm_work_styleC.csv
2024-01-13,AGR-0372,STAFF-06,収穫,トマト,2.7,415,360,0,0.8674698795180723,133.33333333333331,高効率,farm_work_styleC.csv
2024-01-09,AGR-0373,STAFF-02,施肥,トマト,3.5,559,522,0,0.9338103756708408,149.14285714285714,高効率,farm_work_styleC.csv
2024-01-17,AGR-0374,STAFF-07,播種,トマト,2.7,667,437,0,0.6551724137931034,161.85185185185185,高効率,farm_work_styleC.csv
2024-01-20,AGR-0375,STAFF-06,管理作業,トマト,4.3,497,531,1,1.06841046277666,123.48837209302326,高効率,farm_work_styleC.csv
2024-01-18,AGR-0376,STAFF-04,施肥,イチゴ,3.4,375,293,0,0.7813333333333333,86.17647058823529,高効率,farm_work_styleC.csv
2024-01-16,AGR-0377,STAFF-03,播種,キュウリ,5.5,531,414,0,0.7796610169491526,75.27272727272727,中効率,farm_work_styleC.csv
2024-01-03,AGR-0378,STAFF-06,収穫,キュウリ,7.8,607,580,0,0.9555189456342669,74.35897435897436,中効率,farm_work_styleC.csv
2024-01-07,AGR-0379,STAFF-08,播種,キュウリ,4.4,505,404,0,0.8,91.81818181818181,高効率,farm_work_styleC.csv
2024-01-20,AGR-0380,STAFF-07,収穫,イチゴ,4.7,935,1023,1,1.0941176470588236,217.6595744680851,高効率,farm_work_styleC.csv
2024-01-20,AGR-0381,STAFF-03,収穫,レタス,6.8,811,584,0,0.720098643649815,85.88235294117648,高効率,farm_work_styleC.csv
