計測時刻,機番,機器名称,温度,振動値,圧力値,回転数,稼働フラグ
2024/01/14 22:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/14 23:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/15 00:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/15 01:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/15 02:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/15 03:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/15 04:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/15 05:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/15 06:00,E-005,コンプレッサE,82.68,2.434,1.483,1421.7,1
2024/01/15 07:00,E-005,コンプレッサE,83.12,2.45,1.62,1441.2,1
2024/01/15 08:00,E-005,コンプレッサE,76.35,1.902,1.421,1394.8,1
2024/01/15 09:00,E-005,コンプレッサE,74.06,2.818,1.503,1425.3,1
2024/01/15 10:00,E-005,コンプレッサE,87.06,2.594,1.49,1464.2,1
2024/01/15 11:00,E-005,コンプレッサE,66.76,2.38,1.478,1423.6,1
2024/01/15 12:00,E-005,コンプレッサE,85.25,2.875,1.412,1500.3,1
2024/01/15 13:00,E-005,コンプレッサE,92.89,2.441,1.37,1326.0,1
2024/01/15 14:00,E-005,コンプレッサE,82.71,1.823,1.433,1446.1,1
2024/01/15 15:00,E-005,コンプレッサE,89.87,3.198,1.396,1531.2,1
2024/01/15 16:00,E-005,コンプレッサE,86.63,1.845,1.316,1425.1,1
2024/01/15 17:00,E-005,コンプレッサE,89.14,2.026,1.355,1433.6,1
2024/01/15 18:00,E-005,コンプレッサE,81.86,2.906,1.496,1486.7,1
2024/01/15 19:00,E-005,コンプレッサE,82.68,3.101,1.195,1384.5,1
2024/01/15 20:00,E-005,コンプレッサE,76.5,2.505,1.58,1415.9,1
2024/01/15 21:00,E-005,コンプレッサE,81.66,2.392,1.486,1420.9,1
2024/01/15 22:00,E-005,コンプレッサE,81.27,1.827,1.314,1487.1,1
2024/01/15 23:00,E-005,コンプレッサE,85.64,2.13,1.585,1416.6,1
2024/01/16 00:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/16 01:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/16 02:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/16 03:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/16 04:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/16 05:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/16 06:00,E-005,コンプレッサE,94.94,3.202,1.408,1380.1,1
2024/01/16 07:00,E-005,コンプレッサE,101.03,2.694,1.351,1478.2,1
2024/01/16 08:00,E-005,コンプレッサE,89.92,3.155,1.301,1452.7,1
2024/01/16 09:00,E-005,コンプレッサE,76.7,2.833,1.397,1451.2,1
2024/01/16 10:00,E-005,コンプレッサE,83.98,2.375,1.27,1471.6,1
2024/01/16 11:00,E-005,コンプレッサE,95.43,2.222,1.483,1457.3,1
2024/01/16 12:00,E-005,コンプレッサE,85.06,1.737,1.205,1408.8,1
2024/01/16 13:00,E-005,コンプレッサE,70.03,3.204,1.455,1438.8,1
2024/01/16 14:00,E-005,コンプレッサE,69.67,1.588,1.4,1518.8,1
2024/01/16 15:00,E-005,コンプレッサE,80.11,2.932,1.328,1442.2,1
2024/01/16 16:00,E-005,コンプレッサE,93.5,2.327,1.296,1496.7,1
2024/01/16 17:00,E-005,コンプレッサE,85.32,3.046,1.297,1496.3,1
2024/01/16 18:00,E-005,コンプレッサE,86.92,2.717,1.42,1419.8,1
2024/01/16 19:00,E-005,コンプレッサE,84.99,2.279,1.544,1431.9,1
2024/01/16 20:00,E-005,コンプレッサE,74.52,1.66,1.141,1464.7,1
2024/01/16 21:00,E-005,コンプレッサE,76.94,2.65,1.42,1437.4,1
2024/01/16 22:00,E-005,コンプレッサE,88.07,2.579,0.994,1427.1,1
2024/01/16 23:00,E-005,コンプレッサE,87.98,3.32,1.653,1385.5,1
2024/01/17 00:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/17 01:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/17 02:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/17 03:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/17 04:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/17 05:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/17 06:00,E-005,コンプレッサE,82.55,1.717,1.628,1480.5,1
2024/01/17 07:00,E-005,コンプレッサE,87.45,2.583,1.607,1488.5,1
2024/01/17 08:00,E-005,コンプレッサE,93.11,2.728,1.348,1470.7,1
2024/01/17 09:00,E-005,コンプレッサE,90.71,2.405,1.347,1485.3,1
2024/01/17 10:00,E-005,コンプレッサE,96.65,2.125,1.36,1454.0,1
2024/01/17 11:00,E-005,コンプレッサE,88.41,2.239,1.683,1456.9,1
2024/01/17 12:00,E-005,コンプレッサE,88.72,3.379,1.333,1436.5,1
2024/01/17 13:00,E-005,コンプレッサE,76.23,2.414,1.177,1469.9,1
2024/01/17 14:00,E-005,コンプレッサE,87.94,2.361,1.385,1470.5,1
2024/01/17 15:00,E-005,コンプレッサE,77.05,2.602,1.505,1368.7,1
2024/01/17 16:00,E-005,コンプレッサE,89.79,1.663,1.382,1393.5,1
2024/01/17 17:00,E-005,コンプレッサE,95.02,1.921,1.152,1445.3,1
2024/01/17 18:00,E-005,コンプレッサE,82.1,1.748,1.479,1360.3,1
2024/01/17 19:00,E-005,コンプレッサE,77.75,2.212,1.52,1491.8,1
2024/01/17 20:00,E-005,コンプレッサE,92.72,2.423,1.036,1455.6,1
2024/01/17 21:00,E-005,コンプレッサE,95.29,3.117,1.469,1392.4,1
2024/01/17 22:00,E-005,コンプレッサE,81.32,3.467,1.187,1394.1,1
2024/01/17 23:00,E-005,コンプレッサE,91.6,2.284,1.223,1501.1,1
2024/01/18 00:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/18 01:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/18 02:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/18 03:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/18 04:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/18 05:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/18 06:00,E-005,コンプレッサE,88.23,2.309,1.228,1521.9,1
2024/01/18 07:00,E-005,コンプレッサE,84.83,3.199,1.534,1419.2,1
2024/01/18 08:00,E-005,コンプレッサE,81.41,3.223,1.619,1364.9,1
2024/01/18 09:00,E-005,コンプレッサE,88.85,2.439,1.245,1450.5,1
2024/01/18 10:00,E-005,コンプレッサE,75.55,2.267,1.28,1420.0,1
2024/01/18 11:00,E-005,コンプレッサE,84.5,1.992,1.636,1459.7,1
2024/01/18 12:00,E-005,コンプレッサE,97.56,2.42,1.318,1510.3,1
2024/01/18 13:00,E-005,コンプレッサE,80.95,2.411,1.508,1390.5,1
2024/01/18 14:00,E-005,コンプレッサE,89.98,2.792,1.59,1475.6,1
2024/01/18 15:00,E-005,コンプレッサE,94.1,2.445,1.271,1524.4,1
2024/01/18 16:00,E-005,コンプレッサE,74.31,1.787,1.485,1505.0,1
2024/01/18 17:00,E-005,コンプレッサE,86.33,3.0,1.101,1420.0,1
2024/01/18 18:00,E-005,コンプレッサE,71.88,2.89,1.168,1388.9,1
2024/01/18 19:00,E-005,コンプレッサE,88.6,3.031,1.376,1462.8,1
2024/01/18 20:00,E-005,コンプレッサE,88.76,2.392,1.236,1462.6,1
2024/01/18 21:00,E-005,コンプレッサE,89.29,2.947,1.447,1393.3,1
2024/01/18 22:00,E-005,コンプレッサE,89.83,2.499,1.328,1428.2,1
2024/01/18 23:00,E-005,コンプレッサE,80.17,2.944,1.187,1400.3,1
2024/01/19 00:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/19 01:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/19 02:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/19 03:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/19 04:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/19 05:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/19 06:00,E-005,コンプレッサE,82.7,3.307,1.558,1374.4,1
2024/01/19 07:00,E-005,コンプレッサE,94.46,3.175,1.224,1339.1,1
2024/01/19 08:00,E-005,コンプレッサE,84.49,3.061,1.639,1405.2,1
2024/01/19 09:00,E-005,コンプレッサE,97.26,1.386,1.345,1423.3,1
2024/01/19 10:00,E-005,コンプレッサE,93.07,3.149,1.543,1386.0,1
2024/01/19 11:00,E-005,コンプレッサE,91.04,2.755,1.149,1357.3,1
2024/01/19 12:00,E-005,コンプレッサE,92.27,2.41,1.207,1431.7,1
2024/01/19 13:00,E-005,コンプレッサE,87.55,2.459,1.167,1515.4,1
2024/01/19 14:00,E-005,コンプレッサE,92.03,2.332,1.356,1454.4,1
2024/01/19 15:00,E-005,コンプレッサE,77.09,2.661,1.2,1437.2,1
2024/01/19 16:00,E-005,コンプレッサE,76.82,1.941,1.647,1442.4,1
2024/01/19 17:00,E-005,コンプレッサE,86.45,1.494,1.31,1458.4,1
2024/01/19 18:00,E-005,コンプレッサE,86.36,1.423,1.431,1454.7,1
2024/01/19 19:00,E-005,コンプレッサE,93.99,2.172,1.064,1400.1,1
2024/01/19 20:00,E-005,コンプレッサE,77.32,2.868,0.992,1422.1,1
2024/01/19 21:00,E-005,コンプレッサE,94.98,2.504,1.534,1374.3,1
2024/01/19 22:00,E-005,コンプレッサE,73.79,3.219,1.415,1444.1,1
2024/01/19 23:00,E-005,コンプレッサE,77.17,2.55,1.228,1487.5,1
2024/01/20 00:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/20 01:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/20 02:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/20 03:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/20 04:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/20 05:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/20 06:00,E-005,コンプレッサE,104.09,2.742,1.305,1338.7,1
2024/01/20 07:00,E-005,コンプレッサE,73.21,3.277,1.246,1425.2,1
2024/01/20 08:00,E-005,コンプレッサE,89.59,3.241,1.37,1423.8,1
2024/01/20 09:00,E-005,コンプレッサE,85.5,2.186,1.314,1456.5,1
2024/01/20 10:00,E-005,コンプレッサE,86.3,3.566,1.466,1486.0,1
2024/01/20 11:00,E-005,コンプレッサE,77.5,2.763,1.292,1455.8,1
2024/01/20 12:00,E-005,コンプレッサE,89.82,2.525,1.761,1497.1,1
2024/01/20 13:00,E-005,コンプレッサE,93.24,2.882,1.665,1382.5,1
2024/01/20 14:00,E-005,コンプレッサE,94.59,2.004,1.315,1462.5,1
2024/01/20 15:00,E-005,コンプレッサE,93.63,1.923,1.323,1443.9,1
2024/01/20 16:00,E-005,コンプレッサE,83.7,2.927,1.915,1456.8,1
2024/01/20 17:00,E-005,コンプレッサE,79.85,1.852,1.351,1402.4,1
2024/01/20 18:00,E-005,コンプレッサE,88.27,2.726,1.331,1519.4,1
2024/01/20 19:00,E-005,コンプレッサE,79.85,2.44,1.496,1475.7,1
2024/01/20 20:00,E-005,コンプレッサE,93.94,2.714,1.558,1413.4,1
2024/01/20 21:00,E-005,コンプレッサE,91.43,2.952,1.627,1373.3,1
2024/01/20 22:00,E-005,コンプレッサE,78.65,2.912,1.002,1459.7,1
2024/01/20 23:00,E-005,コンプレッサE,92.42,2.212,1.335,1397.0,1
2024/01/21 00:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 01:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 02:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 03:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 04:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 05:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 06:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 07:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 08:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 09:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 10:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 11:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 12:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 13:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 14:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 15:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 16:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 17:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 18:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 19:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 20:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 21:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 22:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/21 23:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/22 00:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/22 01:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/22 02:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/22 03:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/22 04:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/22 05:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/22 06:00,E-005,コンプレッサE,81.35,2.254,1.298,1410.5,1
2024/01/22 07:00,E-005,コンプレッサE,83.1,2.358,1.681,1424.2,1
2024/01/22 08:00,E-005,コンプレッサE,87.41,2.212,1.312,1371.8,1
2024/01/22 09:00,E-005,コンプレッサE,74.0,1.897,1.428,1483.0,1
2024/01/22 10:00,E-005,コンプレッサE,72.49,2.225,1.195,1429.4,1
2024/01/22 11:00,E-005,コンプレッサE,92.53,2.277,1.393,1498.2,1
2024/01/22 12:00,E-005,コンプレッサE,88.21,2.12,1.424,1406.9,1
2024/01/22 13:00,E-005,コンプレッサE,87.94,2.758,1.195,1447.0,1
2024/01/22 14:00,E-005,コンプレッサE,84.18,2.772,1.525,1459.1,1
2024/01/22 15:00,E-005,コンプレッサE,82.88,2.967,1.269,1387.2,1
2024/01/22 16:00,E-005,コンプレッサE,62.63,2.465,1.277,1455.9,1
2024/01/22 17:00,E-005,コンプレッサE,71.2,2.176,1.471,1398.8,1
2024/01/22 18:00,E-005,コンプレッサE,87.86,2.221,1.395,1463.8,1
2024/01/22 19:00,E-005,コンプレッサE,91.67,2.546,1.278,1421.7,1
2024/01/22 20:00,E-005,コンプレッサE,89.46,1.989,1.373,1424.6,1
2024/01/22 21:00,E-005,コンプレッサE,84.28,1.995,1.122,1460.8,1
2024/01/22 22:00,E-005,コンプレッサE,91.75,1.604,1.455,1483.3,1
2024/01/22 23:00,E-005,コンプレッサE,89.17,2.292,1.258,1443.2,1
2024/01/23 00:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/23 01:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/23 02:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/23 03:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/23 04:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/23 05:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/23 06:00,E-005,コンプレッサE,86.73,2.548,1.373,1396.7,1
2024/01/23 07:00,E-005,コンプレッサE,87.96,2.735,1.43,1444.4,1
2024/01/23 08:00,E-005,コンプレッサE,96.75,2.188,1.592,1410.6,1
2024/01/23 09:00,E-005,コンプレッサE,92.76,3.117,1.356,1506.4,1
2024/01/23 10:00,E-005,コンプレッサE,88.28,2.061,1.344,1485.3,1
2024/01/23 11:00,E-005,コンプレッサE,91.46,1.971,1.379,1448.1,1
2024/01/23 12:00,E-005,コンプレッサE,81.45,3.679,1.435,1437.5,1
2024/01/23 13:00,E-005,コンプレッサE,93.34,2.317,1.551,1373.3,1
2024/01/23 14:00,E-005,コンプレッサE,81.82,3.025,1.636,1409.1,1
2024/01/23 15:00,E-005,コンプレッサE,78.77,2.784,1.307,1429.3,1
2024/01/23 16:00,E-005,コンプレッサE,91.13,2.228,1.105,1388.0,1
2024/01/23 17:00,E-005,コンプレッサE,85.07,1.568,1.355,1384.3,1
2024/01/23 18:00,E-005,コンプレッサE,96.48,3.583,1.241,1450.3,1
2024/01/23 19:00,E-005,コンプレッサE,78.28,2.345,1.671,1421.3,1
2024/01/23 20:00,E-005,コンプレッサE,83.0,2.029,1.572,1309.5,1
2024/01/23 21:00,E-005,コンプレッサE,81.9,2.477,1.301,1474.5,1
2024/01/23 22:00,E-005,コンプレッサE,93.41,1.794,1.714,1383.1,1
2024/01/23 23:00,E-005,コンプレッサE,94.02,2.575,1.324,1423.6,1
2024/01/24 00:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/24 01:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/24 02:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/24 03:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/24 04:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/24 05:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/24 06:00,E-005,コンプレッサE,84.77,2.604,1.262,1430.6,1
2024/01/24 07:00,E-005,コンプレッサE,79.61,1.892,1.277,1394.0,1
2024/01/24 08:00,E-005,コンプレッサE,82.06,2.716,1.418,1519.0,1
2024/01/24 09:00,E-005,コンプレッサE,69.53,2.735,1.401,1472.6,1
2024/01/24 10:00,E-005,コンプレッサE,90.02,2.418,1.426,1410.2,1
2024/01/24 11:00,E-005,コンプレッサE,89.3,1.561,1.517,1439.1,1
2024/01/24 12:00,E-005,コンプレッサE,81.59,2.384,1.376,1491.9,1
2024/01/24 13:00,E-005,コンプレッサE,107.63,3.11,1.315,1465.2,1
2024/01/24 14:00,E-005,コンプレッサE,89.71,2.037,1.211,1437.5,1
2024/01/24 15:00,E-005,コンプレッサE,90.65,1.694,1.292,1462.9,1
2024/01/24 16:00,E-005,コンプレッサE,85.29,3.208,1.188,1534.1,1
2024/01/24 17:00,E-005,コンプレッサE,74.23,1.485,1.391,1394.6,1
2024/01/24 18:00,E-005,コンプレッサE,84.73,2.463,1.371,1406.3,1
2024/01/24 19:00,E-005,コンプレッサE,88.03,2.341,1.566,1432.8,1
2024/01/24 20:00,E-005,コンプレッサE,78.25,1.656,1.374,1389.2,1
2024/01/24 21:00,E-005,コンプレッサE,75.55,2.764,1.133,1496.5,1
2024/01/24 22:00,E-005,コンプレッサE,86.12,2.478,1.245,1470.6,1
2024/01/24 23:00,E-005,コンプレッサE,84.98,2.157,1.43,1372.7,1
2024/01/25 00:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/25 01:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/25 02:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/25 03:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/25 04:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/25 05:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/25 06:00,E-005,コンプレッサE,73.55,1.94,1.452,1439.9,1
2024/01/25 07:00,E-005,コンプレッサE,92.34,2.04,1.486,1435.4,1
2024/01/25 08:00,E-005,コンプレッサE,78.4,2.693,1.39,1414.8,1
2024/01/25 09:00,E-005,コンプレッサE,85.29,2.435,1.377,1423.5,1
2024/01/25 10:00,E-005,コンプレッサE,75.87,2.537,1.28,1399.2,1
2024/01/25 11:00,E-005,コンプレッサE,83.32,2.867,1.428,1418.8,1
2024/01/25 12:00,E-005,コンプレッサE,81.0,2.818,1.04,1471.9,1
2024/01/25 13:00,E-005,コンプレッサE,71.88,1.792,1.323,1526.8,1
2024/01/25 14:00,E-005,コンプレッサE,96.74,2.853,1.453,1365.5,1
2024/01/25 15:00,E-005,コンプレッサE,86.1,2.225,1.277,1446.2,1
2024/01/25 16:00,E-005,コンプレッサE,81.7,2.935,1.11,1443.0,1
2024/01/25 17:00,E-005,コンプレッサE,78.85,2.295,1.446,1395.3,1
2024/01/25 18:00,E-005,コンプレッサE,86.15,2.394,1.301,1421.2,1
2024/01/25 19:00,E-005,コンプレッサE,83.92,2.116,1.401,1428.9,1
2024/01/25 20:00,E-005,コンプレッサE,80.72,3.295,1.462,1424.7,1
2024/01/25 21:00,E-005,コンプレッサE,86.02,1.987,1.334,1427.2,1
2024/01/25 22:00,E-005,コンプレッサE,76.27,2.694,1.324,1425.8,1
2024/01/25 23:00,E-005,コンプレッサE,81.02,3.98,1.301,1357.3,1
2024/01/26 00:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/26 01:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/26 02:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/26 03:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/26 04:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/26 05:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/26 06:00,E-005,コンプレッサE,73.8,2.88,1.6,1412.7,1
2024/01/26 07:00,E-005,コンプレッサE,93.95,2.871,1.372,1429.6,1
2024/01/26 08:00,E-005,コンプレッサE,86.27,2.939,1.46,1412.9,1
2024/01/26 09:00,E-005,コンプレッサE,83.78,3.491,1.438,1474.8,1
2024/01/26 10:00,E-005,コンプレッサE,88.78,2.637,1.416,1475.9,1
2024/01/26 11:00,E-005,コンプレッサE,90.03,2.632,1.296,1455.4,1
2024/01/26 12:00,E-005,コンプレッサE,84.53,2.346,1.802,1378.4,1
2024/01/26 13:00,E-005,コンプレッサE,91.71,2.069,1.42,1542.7,1
2024/01/26 14:00,E-005,コンプレッサE,78.26,2.138,1.397,1406.1,1
2024/01/26 15:00,E-005,コンプレッサE,91.19,2.233,1.498,1386.8,1
2024/01/26 16:00,E-005,コンプレッサE,72.35,2.386,1.165,1500.7,1
2024/01/26 17:00,E-005,コンプレッサE,74.29,1.981,1.462,1416.5,1
2024/01/26 18:00,E-005,コンプレッサE,74.37,3.52,1.25,1432.1,1
2024/01/26 19:00,E-005,コンプレッサE,83.54,2.855,1.469,1406.9,1
2024/01/26 20:00,E-005,コンプレッサE,82.72,2.387,1.512,1393.3,1
2024/01/26 21:00,E-005,コンプレッサE,99.13,2.12,1.399,1393.6,1
2024/01/26 22:00,E-005,コンプレッサE,75.91,2.063,1.254,1423.4,1
2024/01/26 23:00,E-005,コンプレッサE,78.15,2.848,1.283,1404.2,1
2024/01/27 00:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/27 01:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/27 02:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/27 03:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/27 04:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/27 05:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/27 06:00,E-005,コンプレッサE,82.25,2.996,1.432,1436.0,1
2024/01/27 07:00,E-005,コンプレッサE,74.97,1.929,1.208,1492.3,1
2024/01/27 08:00,E-005,コンプレッサE,88.71,2.069,1.315,1407.0,1
2024/01/27 09:00,E-005,コンプレッサE,78.8,2.73,1.357,1523.2,1
2024/01/27 10:00,E-005,コンプレッサE,93.75,3.155,1.501,1423.1,1
2024/01/27 11:00,E-005,コンプレッサE,89.18,2.326,1.645,1456.2,1
2024/01/27 12:00,E-005,コンプレッサE,86.84,2.564,1.661,1382.6,1
2024/01/27 13:00,E-005,コンプレッサE,97.87,2.407,1.189,1409.9,1
2024/01/27 14:00,E-005,コンプレッサE,73.44,2.827,1.244,1446.7,1
2024/01/27 15:00,E-005,コンプレッサE,92.94,2.164,1.36,1387.9,1
2024/01/27 16:00,E-005,コンプレッサE,82.28,3.787,1.517,1429.4,1
2024/01/27 17:00,E-005,コンプレッサE,80.72,2.479,1.42,1423.2,1
2024/01/27 18:00,E-005,コンプレッサE,88.71,2.023,1.256,1454.8,1
2024/01/27 19:00,E-005,コンプレッサE,76.82,2.865,1.398,1366.9,1
2024/01/27 20:00,E-005,コンプレッサE,85.77,1.657,1.504,1430.1,1
2024/01/27 21:00,E-005,コンプレッサE,97.96,3.036,1.241,1359.2,1
2024/01/27 22:00,E-005,コンプレッサE,79.71,1.889,1.674,1439.6,1
2024/01/27 23:00,E-005,コンプレッサE,91.53,2.357,1.373,1438.7,1
2024/01/28 00:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 01:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 02:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 03:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 04:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 05:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 06:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 07:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 08:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 09:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 10:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 11:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 12:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 13:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 14:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 15:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 16:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 17:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 18:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 19:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 20:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
