Timestamp,EquipmentID,EquipmentName,Temperature,Vibration,Pressure,RPM,OperationStatus
2024/01/15 14:00,E-002,プレス機B,83.48,2.293,1.22,1453.9,1
2024/01/15 15:00,E-002,プレス機B,76.59,1.752,1.394,1504.4,1
2024/01/15 16:00,E-002,プレス機B,79.07,2.572,1.464,1486.1,1
2024/01/15 17:00,E-002,プレス機B,75.07,2.63,1.293,1483.2,1
2024/01/15 18:00,E-002,プレス機B,77.96,1.644,1.124,1495.8,1
2024/01/15 19:00,E-002,プレス機B,75.3,3.224,1.17,1448.6,1
2024/01/15 20:00,E-002,プレス機B,83.06,2.612,1.308,1494.3,1
2024/01/15 21:00,E-002,プレス機B,68.94,1.729,1.171,1432.6,1
2024/01/15 22:00,E-002,プレス機B,80.7,1.103,1.141,1466.6,1
2024/01/15 23:00,E-002,プレス機B,75.01,2.159,1.337,1502.3,1
2024/01/16 00:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/16 01:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/16 02:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/16 03:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/16 04:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/16 05:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/16 06:00,E-002,プレス機B,84.51,2.456,1.3,1487.6,1
2024/01/16 07:00,E-002,プレス機B,83.07,2.057,1.252,1471.7,1
2024/01/16 08:00,E-002,プレス機B,75.09,2.169,1.289,1463.4,1
2024/01/16 09:00,E-002,プレス機B,76.03,1.516,1.417,1482.0,1
2024/01/16 10:00,E-002,プレス機B,74.82,2.323,1.233,1444.8,1
2024/01/16 11:00,E-002,プレス機B,86.13,1.785,1.251,1481.0,1
2024/01/16 12:00,E-002,プレス機B,86.86,2.008,1.156,1493.6,1
2024/01/16 13:00,E-002,プレス機B,77.09,2.755,1.3,1424.1,1
2024/01/16 14:00,E-002,プレス機B,82.14,2.778,1.489,1525.8,1
2024/01/16 15:00,E-002,プレス機B,73.88,2.365,1.213,1485.6,1
2024/01/16 16:00,E-002,プレス機B,72.36,1.742,1.219,1502.5,1
2024/01/16 17:00,E-002,プレス機B,84.8,2.111,1.138,1472.2,1
2024/01/16 18:00,E-002,プレス機B,75.52,2.348,1.441,1506.4,1
2024/01/16 19:00,E-002,プレス機B,75.47,0.904,1.088,1515.5,1
2024/01/16 20:00,E-002,プレス機B,77.59,1.7,1.497,1511.6,1
2024/01/16 21:00,E-002,プレス機B,80.15,1.883,1.284,1485.7,1
2024/01/16 22:00,E-002,プレス機B,89.6,2.169,1.387,1509.2,1
2024/01/16 23:00,E-002,プレス機B,72.98,2.302,1.265,1417.1,1
2024/01/17 00:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/17 01:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/17 02:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/17 03:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/17 04:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/17 05:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/17 06:00,E-002,プレス機B,67.23,1.593,1.364,1482.8,1
2024/01/17 07:00,E-002,プレス機B,81.11,2.78,1.148,1479.3,1
2024/01/17 08:00,E-002,プレス機B,81.83,1.705,1.303,1440.0,1
2024/01/17 09:00,E-002,プレス機B,88.46,1.727,1.544,1479.2,1
2024/01/17 10:00,E-002,プレス機B,86.17,1.979,1.296,1465.4,1
2024/01/17 11:00,E-002,プレス機B,80.71,2.127,1.206,1476.9,1
2024/01/17 12:00,E-002,プレス機B,76.34,2.92,1.289,1518.6,1
2024/01/17 13:00,E-002,プレス機B,78.83,2.104,1.141,1468.8,1
2024/01/17 14:00,E-002,プレス機B,81.26,2.634,1.327,1514.6,1
2024/01/17 15:00,E-002,プレス機B,83.84,2.651,1.293,1539.8,1
2024/01/17 16:00,E-002,プレス機B,77.09,1.693,1.155,1538.3,1
2024/01/17 17:00,E-002,プレス機B,84.92,1.866,1.45,1497.2,1
2024/01/17 18:00,E-002,プレス機B,91.8,1.381,1.268,1468.4,1
2024/01/17 19:00,E-002,プレス機B,68.16,2.424,1.268,1498.5,1
2024/01/17 20:00,E-002,プレス機B,94.16,1.859,1.249,1483.0,1
2024/01/17 21:00,E-002,プレス機B,85.92,1.773,1.224,1506.4,1
2024/01/17 22:00,E-002,プレス機B,82.27,1.182,1.153,1517.5,1
2024/01/17 23:00,E-002,プレス機B,82.41,1.695,1.28,1480.3,1
2024/01/18 00:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/18 01:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/18 02:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/18 03:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/18 04:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/18 05:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/18 06:00,E-002,プレス機B,84.41,1.457,1.199,1486.8,1
2024/01/18 07:00,E-002,プレス機B,79.4,2.229,1.152,1488.9,1
2024/01/18 08:00,E-002,プレス機B,86.55,2.195,1.317,1477.6,1
2024/01/18 09:00,E-002,プレス機B,74.99,1.971,1.451,1477.0,1
2024/01/18 10:00,E-002,プレス機B,74.66,1.803,1.324,1470.7,1
2024/01/18 11:00,E-002,プレス機B,82.91,2.209,1.407,1515.6,1
2024/01/18 12:00,E-002,プレス機B,85.98,1.626,1.192,1478.1,1
2024/01/18 13:00,E-002,プレス機B,77.29,1.545,1.247,1468.1,1
2024/01/18 14:00,E-002,プレス機B,75.97,1.874,1.441,1485.0,1
2024/01/18 15:00,E-002,プレス機B,94.83,2.068,1.265,1480.1,1
2024/01/18 16:00,E-002,プレス機B,81.54,2.174,1.549,1458.9,1
2024/01/18 17:00,E-002,プレス機B,85.15,2.083,1.111,1499.3,1
2024/01/18 18:00,E-002,プレス機B,87.61,1.657,1.299,1436.9,1
2024/01/18 19:00,E-002,プレス機B,72.45,2.419,1.244,1452.3,1
2024/01/18 20:00,E-002,プレス機B,81.38,1.791,1.244,1498.5,1
2024/01/18 21:00,E-002,プレス機B,73.03,1.638,1.318,1504.2,1
2024/01/18 22:00,E-002,プレス機B,87.43,1.734,1.412,1460.4,1
2024/01/18 23:00,E-002,プレス機B,90.96,1.546,1.459,1463.6,1
2024/01/19 00:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/19 01:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/19 02:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/19 03:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/19 04:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/19 05:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/19 06:00,E-002,プレス機B,92.08,2.237,1.178,1466.9,1
2024/01/19 07:00,E-002,プレス機B,84.69,2.421,1.292,1481.1,1
2024/01/19 08:00,E-002,プレス機B,84.55,2.053,1.145,1459.7,1
2024/01/19 09:00,E-002,プレス機B,81.41,2.486,1.494,1499.5,1
2024/01/19 10:00,E-002,プレス機B,81.72,2.3,1.22,1476.2,1
2024/01/19 11:00,E-002,プレス機B,75.06,1.501,1.34,1484.6,1
2024/01/19 12:00,E-002,プレス機B,84.13,2.218,1.329,1493.9,1
2024/01/19 13:00,E-002,プレス機B,79.74,2.165,1.213,1489.2,1
2024/01/19 14:00,E-002,プレス機B,84.01,1.732,1.306,1464.4,1
2024/01/19 15:00,E-002,プレス機B,76.84,1.55,1.452,1506.6,1
2024/01/19 16:00,E-002,プレス機B,83.22,2.789,1.277,1555.8,1
2024/01/19 17:00,E-002,プレス機B,78.63,2.102,1.252,1489.3,1
2024/01/19 18:00,E-002,プレス機B,85.01,1.954,1.513,1486.0,1
2024/01/19 19:00,E-002,プレス機B,81.62,1.636,1.35,1476.6,1
2024/01/19 20:00,E-002,プレス機B,76.35,1.689,1.621,1473.4,1
2024/01/19 21:00,E-002,プレス機B,71.26,1.721,1.294,1493.7,1
2024/01/19 22:00,E-002,プレス機B,83.33,2.271,1.223,1488.5,1
2024/01/19 23:00,E-002,プレス機B,74.74,1.752,1.19,1450.3,1
2024/01/20 00:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/20 01:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/20 02:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/20 03:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/20 04:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/20 05:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/20 06:00,E-002,プレス機B,86.39,2.275,1.417,1481.0,1
2024/01/20 07:00,E-002,プレス機B,84.66,1.295,1.404,1484.4,1
2024/01/20 08:00,E-002,プレス機B,83.76,2.152,1.182,1442.5,1
2024/01/20 09:00,E-002,プレス機B,75.73,2.226,1.383,1445.8,1
2024/01/20 10:00,E-002,プレス機B,74.11,1.711,1.257,1445.9,1
2024/01/20 11:00,E-002,プレス機B,71.47,1.671,1.31,1450.5,1
2024/01/20 12:00,E-002,プレス機B,79.31,2.423,1.144,1474.8,1
2024/01/20 13:00,E-002,プレス機B,86.15,1.833,1.231,1509.1,1
2024/01/20 14:00,E-002,プレス機B,78.16,2.442,1.351,1471.4,1
2024/01/20 15:00,E-002,プレス機B,82.88,2.128,1.423,1466.3,1
2024/01/20 16:00,E-002,プレス機B,80.25,1.975,1.384,1454.4,1
2024/01/20 17:00,E-002,プレス機B,86.1,2.187,1.142,1510.2,1
2024/01/20 18:00,E-002,プレス機B,93.4,2.401,1.471,1482.1,1
2024/01/20 19:00,E-002,プレス機B,70.03,1.262,1.331,1465.2,1
2024/01/20 20:00,E-002,プレス機B,74.51,1.975,1.374,1443.7,1
2024/01/20 21:00,E-002,プレス機B,77.31,2.604,1.171,1501.7,1
2024/01/20 22:00,E-002,プレス機B,77.09,2.218,1.432,1498.5,1
2024/01/20 23:00,E-002,プレス機B,85.45,1.539,1.434,1458.7,1
2024/01/21 00:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 01:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 02:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 03:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 04:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 05:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 06:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 07:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 08:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 09:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 10:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 11:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 12:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 13:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 14:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 15:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 16:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 17:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 18:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 19:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 20:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 21:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 22:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/21 23:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/22 00:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/22 01:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/22 02:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/22 03:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/22 04:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/22 05:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/22 06:00,E-002,プレス機B,81.56,2.103,1.358,1488.4,1
2024/01/22 07:00,E-002,プレス機B,74.94,1.46,1.405,1484.6,1
2024/01/22 08:00,E-002,プレス機B,86.9,1.982,1.131,1504.2,1
2024/01/22 09:00,E-002,プレス機B,77.78,2.137,1.222,1521.1,1
2024/01/22 10:00,E-002,プレス機B,74.74,1.865,1.313,1452.7,1
2024/01/22 11:00,E-002,プレス機B,81.98,2.645,1.241,1489.9,1
2024/01/22 12:00,E-002,プレス機B,63.5,1.984,1.262,1459.5,1
2024/01/22 13:00,E-002,プレス機B,86.49,1.87,1.279,1470.6,1
2024/01/22 14:00,E-002,プレス機B,68.5,1.547,1.415,1427.3,1
2024/01/22 15:00,E-002,プレス機B,75.4,1.84,1.509,1499.2,1
2024/01/22 16:00,E-002,プレス機B,76.66,2.522,1.211,1505.2,1
2024/01/22 17:00,E-002,プレス機B,71.85,2.429,1.251,1454.3,1
2024/01/22 18:00,E-002,プレス機B,78.7,2.111,1.241,1493.8,1
2024/01/22 19:00,E-002,プレス機B,76.5,2.248,1.353,1478.5,1
2024/01/22 20:00,E-002,プレス機B,77.35,2.061,1.366,1531.5,1
2024/01/22 21:00,E-002,プレス機B,85.64,2.39,1.671,1492.9,1
2024/01/22 22:00,E-002,プレス機B,82.91,2.282,1.179,1468.9,1
2024/01/22 23:00,E-002,プレス機B,76.96,2.259,1.279,1483.5,1
2024/01/23 00:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/23 01:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/23 02:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/23 03:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/23 04:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/23 05:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/23 06:00,E-002,プレス機B,86.52,2.345,1.281,1463.3,1
2024/01/23 07:00,E-002,プレス機B,86.81,2.31,1.107,1472.2,1
2024/01/23 08:00,E-002,プレス機B,80.99,2.312,1.409,1487.1,1
2024/01/23 09:00,E-002,プレス機B,83.51,2.026,1.219,1473.5,1
2024/01/23 10:00,E-002,プレス機B,80.11,1.986,1.074,1470.1,1
2024/01/23 11:00,E-002,プレス機B,80.34,1.887,1.27,1492.2,1
2024/01/23 12:00,E-002,プレス機B,73.53,1.349,1.258,1499.1,1
2024/01/23 13:00,E-002,プレス機B,90.13,2.313,1.124,1474.2,1
2024/01/23 14:00,E-002,プレス機B,81.54,2.071,1.365,1457.1,1
2024/01/23 15:00,E-002,プレス機B,80.39,2.168,1.399,1459.9,1
2024/01/23 16:00,E-002,プレス機B,77.93,0.918,1.225,1466.9,1
2024/01/23 17:00,E-002,プレス機B,73.88,2.066,1.293,1423.5,1
2024/01/23 18:00,E-002,プレス機B,81.29,1.629,1.358,1448.0,1
2024/01/23 19:00,E-002,プレス機B,80.18,1.887,1.336,1483.1,1
2024/01/23 20:00,E-002,プレス機B,78.47,1.385,1.123,1465.4,1
2024/01/23 21:00,E-002,プレス機B,79.95,1.757,1.375,1473.0,1
2024/01/23 22:00,E-002,プレス機B,74.21,1.889,1.327,1488.1,1
2024/01/23 23:00,E-002,プレス機B,91.27,1.732,1.291,1490.7,1
2024/01/24 00:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/24 01:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/24 02:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/24 03:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/24 04:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/24 05:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/24 06:00,E-002,プレス機B,79.86,1.8,1.114,1467.2,1
2024/01/24 07:00,E-002,プレス機B,73.56,1.309,1.205,1453.8,1
2024/01/24 08:00,E-002,プレス機B,83.5,2.24,1.192,1473.5,1
2024/01/24 09:00,E-002,プレス機B,68.85,1.802,1.348,1500.6,1
2024/01/24 10:00,E-002,プレス機B,75.72,2.421,1.118,1448.8,1
2024/01/24 11:00,E-002,プレス機B,84.26,2.668,1.359,1479.0,1
2024/01/24 12:00,E-002,プレス機B,66.83,1.191,1.316,1471.0,1
2024/01/24 13:00,E-002,プレス機B,73.36,2.026,1.314,1503.6,1
2024/01/24 14:00,E-002,プレス機B,80.82,2.491,1.301,1477.1,1
2024/01/24 15:00,E-002,プレス機B,86.39,1.609,1.638,1489.4,1
2024/01/24 16:00,E-002,プレス機B,82.28,2.21,1.525,1499.8,1
2024/01/24 17:00,E-002,プレス機B,70.37,2.561,1.259,1482.7,1
2024/01/24 18:00,E-002,プレス機B,72.32,2.21,1.222,1482.5,1
2024/01/24 19:00,E-002,プレス機B,78.3,2.77,1.538,1481.2,1
2024/01/24 20:00,E-002,プレス機B,80.38,1.851,1.433,1471.8,1
2024/01/24 21:00,E-002,プレス機B,77.47,2.391,1.235,1479.1,1
2024/01/24 22:00,E-002,プレス機B,70.51,2.282,1.533,1498.0,1
2024/01/24 23:00,E-002,プレス機B,88.77,1.662,1.328,1456.4,1
2024/01/25 00:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/25 01:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/25 02:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/25 03:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/25 04:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/25 05:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/25 06:00,E-002,プレス機B,78.63,2.309,1.312,1444.7,1
2024/01/25 07:00,E-002,プレス機B,72.11,1.448,1.359,1531.6,1
2024/01/25 08:00,E-002,プレス機B,88.17,1.242,1.471,1503.4,1
2024/01/25 09:00,E-002,プレス機B,70.73,1.879,1.431,1493.8,1
2024/01/25 10:00,E-002,プレス機B,72.15,2.244,1.043,1474.4,1
2024/01/25 11:00,E-002,プレス機B,86.83,2.007,1.24,1502.2,1
2024/01/25 12:00,E-002,プレス機B,85.85,2.524,1.405,1507.0,1
2024/01/25 13:00,E-002,プレス機B,84.4,2.106,1.311,1474.1,1
2024/01/25 14:00,E-002,プレス機B,72.73,1.618,1.266,1486.0,1
2024/01/25 15:00,E-002,プレス機B,88.64,1.983,1.42,1507.0,1
2024/01/25 16:00,E-002,プレス機B,78.61,2.238,1.271,1513.1,1
2024/01/25 17:00,E-002,プレス機B,83.82,1.524,1.319,1521.2,1
2024/01/25 18:00,E-002,プレス機B,78.91,2.179,1.366,1454.1,1
2024/01/25 19:00,E-002,プレス機B,83.06,1.442,1.225,1506.9,1
2024/01/25 20:00,E-002,プレス機B,82.14,1.878,1.354,1478.5,1
2024/01/25 21:00,E-002,プレス機B,80.08,2.263,1.213,1481.0,1
2024/01/25 22:00,E-002,プレス機B,78.13,1.366,1.19,1519.2,1
2024/01/25 23:00,E-002,プレス機B,82.31,1.471,1.115,1477.2,1
2024/01/26 00:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/26 01:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/26 02:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/26 03:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/26 04:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/26 05:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/26 06:00,E-002,プレス機B,89.37,1.925,1.457,1488.8,1
2024/01/26 07:00,E-002,プレス機B,82.83,1.466,1.413,1471.6,1
2024/01/26 08:00,E-002,プレス機B,85.18,1.674,1.321,1488.8,1
2024/01/26 09:00,E-002,プレス機B,79.08,2.162,1.268,1463.8,1
2024/01/26 10:00,E-002,プレス機B,89.63,2.42,1.209,1494.2,1
2024/01/26 11:00,E-002,プレス機B,75.54,1.526,1.424,1437.4,1
2024/01/26 12:00,E-002,プレス機B,85.56,1.899,1.275,1490.2,1
2024/01/26 13:00,E-002,プレス機B,83.49,1.669,1.386,1482.8,1
2024/01/26 14:00,E-002,プレス機B,72.46,1.932,1.466,1521.9,1
2024/01/26 15:00,E-002,プレス機B,84.3,1.524,1.359,1501.3,1
2024/01/26 16:00,E-002,プレス機B,84.35,2.314,1.344,1478.2,1
2024/01/26 17:00,E-002,プレス機B,76.35,1.241,1.341,1484.7,1
2024/01/26 18:00,E-002,プレス機B,83.35,1.465,1.377,1531.4,1
2024/01/26 19:00,E-002,プレス機B,80.47,1.975,1.337,1530.8,1
2024/01/26 20:00,E-002,プレス機B,73.86,2.081,1.204,1466.3,1
2024/01/26 21:00,E-002,プレス機B,79.7,2.539,1.516,1491.2,1
2024/01/26 22:00,E-002,プレス機B,77.74,2.997,1.249,1465.7,1
2024/01/26 23:00,E-002,プレス機B,69.35,2.558,1.416,1540.4,1
2024/01/27 00:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/27 01:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/27 02:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/27 03:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/27 04:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/27 05:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/27 06:00,E-002,プレス機B,71.66,2.583,1.308,1500.2,1
2024/01/27 07:00,E-002,プレス機B,70.11,2.587,1.394,1479.0,1
2024/01/27 08:00,E-002,プレス機B,83.87,1.694,1.23,1468.4,1
2024/01/27 09:00,E-002,プレス機B,68.88,2.345,1.443,1462.5,1
2024/01/27 10:00,E-002,プレス機B,82.09,1.894,1.339,1464.3,1
2024/01/27 11:00,E-002,プレス機B,74.7,2.421,1.292,1530.6,1
2024/01/27 12:00,E-002,プレス機B,80.28,1.63,1.447,1495.8,1
2024/01/27 13:00,E-002,プレス機B,84.36,2.476,1.222,1476.8,1
2024/01/27 14:00,E-002,プレス機B,78.97,1.484,1.268,1513.4,1
2024/01/27 15:00,E-002,プレス機B,81.42,1.462,1.113,1521.6,1
2024/01/27 16:00,E-002,プレス機B,79.46,1.741,1.267,1443.1,1
2024/01/27 17:00,E-002,プレス機B,88.54,1.843,1.464,1481.3,1
2024/01/27 18:00,E-002,プレス機B,88.58,2.103,1.402,1498.0,1
2024/01/27 19:00,E-002,プレス機B,83.74,2.139,1.272,1527.9,1
2024/01/27 20:00,E-002,プレス機B,74.56,2.002,1.302,1490.1,1
2024/01/27 21:00,E-002,プレス機B,77.42,2.126,1.28,1440.5,1
2024/01/27 22:00,E-002,プレス機B,80.06,1.56,1.092,1483.4,1
2024/01/27 23:00,E-002,プレス機B,82.93,2.211,1.368,1431.7,1
2024/01/28 00:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 01:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 02:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 03:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 04:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 05:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 06:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 07:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 08:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 09:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 10:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 11:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 12:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 13:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 14:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 15:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 16:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 17:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 18:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 19:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 20:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 21:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 22:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/28 23:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/29 00:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/29 01:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/29 02:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/29 03:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/29 04:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/29 05:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/29 06:00,E-002,プレス機B,71.83,2.789,1.174,1495.3,1
2024/01/29 07:00,E-002,プレス機B,75.88,2.032,1.224,1494.0,1
2024/01/29 08:00,E-002,プレス機B,80.82,1.821,1.174,1486.7,1
2024/01/29 09:00,E-002,プレス機B,72.72,2.171,1.615,1513.8,1
2024/01/29 10:00,E-002,プレス機B,84.31,1.966,1.067,1446.9,1
2024/01/29 11:00,E-002,プレス機B,87.7,1.684,1.216,1475.9,1
2024/01/29 12:00,E-002,プレス機B,73.63,1.509,1.294,1457.7,1
2024/01/29 13:00,E-002,プレス機B,75.55,1.688,1.363,1474.2,1
2024/01/29 14:00,E-002,プレス機B,78.93,2.239,1.283,1473.0,1
2024/01/29 15:00,E-002,プレス機B,82.82,2.267,1.282,1482.0,1
2024/01/29 16:00,E-002,プレス機B,75.31,1.656,1.392,1491.1,1
2024/01/29 17:00,E-002,プレス機B,82.73,2.112,1.306,1497.4,1
2024/01/29 18:00,E-002,プレス機B,85.61,2.364,1.288,1514.7,1
2024/01/29 19:00,E-002,プレス機B,81.37,2.253,1.334,1486.2,1
2024/01/29 20:00,E-002,プレス機B,75.59,2.281,1.641,1470.6,1
2024/01/29 21:00,E-002,プレス機B,80.43,1.822,1.241,1518.6,1
2024/01/29 22:00,E-002,プレス機B,75.96,1.81,1.11,1461.1,1
2024/01/29 23:00,E-002,プレス機B,69.75,2.253,1.636,1470.8,1
2024/01/30 00:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/30 01:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/30 02:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/30 03:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/30 04:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/30 05:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
