property_id,property_name,area,property_type,cost_category,occurrence_date,cost_amount,vendor_name,is_urgent,cost_per_unit_flag,is_repair,source_file
P022,港区テナントビル022号,港区,テナントビル,緊急修繕,2024-01-30,164371,東京管理サービス,False,中額,True,maintenance_B_202401.csv
P022,港区テナントビル022号,港区,テナントビル,清掃費,2024-01-16,98021,フジ設備管理,False,少額,False,maintenance_B_202401.csv
P022,港区テナントビル022号,港区,テナントビル,清掃費,2024-01-16,66458,東京管理サービス,False,少額,False,maintenance_B_202401.csv
P022,港区テナントビル022号,港区,テナントビル,設備点検,2024-01-03,97132,フジ設備管理,False,少額,False,maintenance_B_202401.csv
P022,港区テナントビル022号,港区,テナントビル,清掃費,2024-01-02,41959,サンライズ不動産管理,False,少額,False,maintenance_B_202401.csv
P022,港区テナントビル022号,港区,テナントビル,緊急修繕,2024-01-14,936368,フジ設備管理,False,高額,True,maintenance_B_202401.csv
P022,港区テナントビル022号,港区,テナントビル,管理費,2024-01-10,92159,田中設備,False,少額,False,maintenance_B_202401.csv
P022,港区テナントビル022号,港区,テナントビル,清掃費,2024-01-08,94942,グリーン清掃,False,少額,False,maintenance_B_202401.csv
P022,港区テナントビル022号,港区,テナントビル,清掃費,2024-01-03,34809,サンライズ不動産管理,False,少額,False,maintenance_B_202401.csv
P023,品川区戸建て023号,品川区,戸建て,清掃費,2024-01-10,37104,ABC修繕,False,少額,False,maintenance_B_202401.csv
P023,品川区戸建て023号,品川区,戸建て,設備点検,2024-01-11,87419,スターハウス,False,少額,False,maintenance_B_202401.csv
P023,品川区戸建て023号,品川区,戸建て,清掃費,2024-01-31,87939,クリーンプロ,False,少額,False,maintenance_B_202401.csv
P023,品川区戸建て023号,品川区,戸建て,管理費,2024-01-13,103361,グリーン清掃,False,中額,False,maintenance_B_202401.csv
P023,品川区戸建て023号,品川区,戸建て,設備点検,2024-01-16,57172,ハウスケア,False,少額,False,maintenance_B_202401.csv
P023,品川区戸建て023号,品川区,戸建て,緊急修繕,2024-01-31,998796,サンライズ不動産管理,False,高額,True,maintenance_B_202401.csv
P023,品川区戸建て023号,品川区,戸建て,管理費,2024-01-21,57567,フジ設備管理,False,少額,False,maintenance_B_202401.csv
P023,品川区戸建て023号,品川区,戸建て,設備点検,2024-01-17,144767,ABC修繕,False,中額,False,maintenance_B_202401.csv
P024,目黒区マンション024号,目黒区,マンション,緊急修繕,2024-01-10,1147181,ミドリ建築,False,高額,True,maintenance_B_202401.csv
P024,目黒区マンション024号,目黒区,マンション,清掃費,2024-01-01,91894,ABC修繕,False,少額,False,maintenance_B_202401.csv
P024,目黒区マンション024号,目黒区,マンション,清掃費,2024-01-13,48958,ミドリ建築,False,少額,False,maintenance_B_202401.csv
P024,目黒区マンション024号,目黒区,マンション,定期修繕,2024-01-07,728492,関東メンテ,False,高額,True,maintenance_B_202401.csv
P024,目黒区マンション024号,目黒区,マンション,定期修繕,2024-01-27,173201,グリーン清掃,False,中額,True,maintenance_B_202401.csv
P024,目黒区マンション024号,目黒区,マンション,清掃費,2024-01-04,74548,ハウスケア,False,少額,False,maintenance_B_202401.csv
P024,目黒区マンション024号,目黒区,マンション,設備点検,2024-01-30,75018,ニッケン建設,False,少額,False,maintenance_B_202401.csv
P024,目黒区マンション024号,目黒区,マンション,管理費,2024-01-21,124144,東和修繕,False,中額,False,maintenance_B_202401.csv
P024,目黒区マンション024号,目黒区,マンション,緊急修繕,2024-01-05,1106850,サンライズ不動産管理,False,高額,True,maintenance_B_202401.csv
P025,渋谷区アパート025号,渋谷区,アパート,清掃費,2024-01-16,79968,ミドリ建築,False,少額,False,maintenance_B_202401.csv
P025,渋谷区アパート025号,渋谷区,アパート,定期修繕,2024-01-11,619389,山田建設,False,高額,True,maintenance_B_202401.csv
P025,渋谷区アパート025号,渋谷区,アパート,定期修繕,2024-01-24,626690,スターハウス,False,高額,True,maintenance_B_202401.csv
P025,渋谷区アパート025号,渋谷区,アパート,緊急修繕,2024-01-12,290479,サンライズ不動産管理,False,中額,True,maintenance_B_202401.csv
P025,渋谷区アパート025号,渋谷区,アパート,管理費,2024-01-29,187874,ハウスケア,False,中額,False,maintenance_B_202401.csv
P025,渋谷区アパート025号,渋谷区,アパート,清掃費,2024-01-27,32011,東和修繕,False,少額,False,maintenance_B_202401.csv
P025,渋谷区アパート025号,渋谷区,アパート,定期修繕,2024-01-31,529893,ニッケン建設,False,高額,True,maintenance_B_202401.csv
P025,渋谷区アパート025号,渋谷区,アパート,定期修繕,2024-01-08,178463,サンライズ不動産管理,False,中額,True,maintenance_B_202401.csv
P025,渋谷区アパート025号,渋谷区,アパート,緊急修繕,2024-01-12,790014,ミドリ建築,False,高額,True,maintenance_B_202401.csv
P025,渋谷区アパート025号,渋谷区,アパート,管理費,2024-01-27,136131,ニッケン建設,False,中額,False,maintenance_B_202401.csv
P025,渋谷区アパート025号,渋谷区,アパート,設備点検,2024-01-13,89808,田中設備,False,少額,False,maintenance_B_202401.csv
P025,渋谷区アパート025号,渋谷区,アパート,清掃費,2024-01-10,34705,スターハウス,False,少額,False,maintenance_B_202401.csv
P026,新宿区テナントビル026号,新宿区,テナントビル,管理費,2024-01-08,166307,東京管理サービス,False,中額,False,maintenance_B_202401.csv
P026,新宿区テナントビル026号,新宿区,テナントビル,緊急修繕,2024-01-22,140706,クリーンプロ,True,中額,True,maintenance_B_202401.csv
P026,新宿区テナントビル026号,新宿区,テナントビル,管理費,2024-01-09,126904,田中設備,False,中額,False,maintenance_B_202401.csv
P026,新宿区テナントビル026号,新宿区,テナントビル,緊急修繕,2024-01-08,983215,関東メンテ,True,高額,True,maintenance_B_202401.csv
P026,新宿区テナントビル026号,新宿区,テナントビル,清掃費,2024-01-03,53600,東京管理サービス,False,少額,False,maintenance_B_202401.csv
P026,新宿区テナントビル026号,新宿区,テナントビル,定期修繕,2024-01-31,182804,スターハウス,False,中額,True,maintenance_B_202401.csv
P026,新宿区テナントビル026号,新宿区,テナントビル,清掃費,2024-01-24,61566,サンライズ不動産管理,False,少額,False,maintenance_B_202401.csv
P026,新宿区テナントビル026号,新宿区,テナントビル,設備点検,2024-01-22,58758,ABC修繕,False,少額,False,maintenance_B_202401.csv
P027,港区戸建て027号,港区,戸建て,清掃費,2024-01-20,62780,サンライズ不動産管理,False,少額,False,maintenance_B_202401.csv
P027,港区戸建て027号,港区,戸建て,緊急修繕,2024-01-15,497788,ニッケン建設,False,中額,True,maintenance_B_202401.csv
P027,港区戸建て027号,港区,戸建て,清掃費,2024-01-21,43979,ABC修繕,False,少額,False,maintenance_B_202401.csv
P027,港区戸建て027号,港区,戸建て,清掃費,2024-01-28,77049,スターハウス,False,少額,False,maintenance_B_202401.csv
P027,港区戸建て027号,港区,戸建て,緊急修繕,2024-01-15,699143,ニッケン建設,True,高額,True,maintenance_B_202401.csv
P027,港区戸建て027号,港区,戸建て,清掃費,2024-01-09,65976,山田建設,False,少額,False,maintenance_B_202401.csv
P027,港区戸建て027号,港区,戸建て,設備点検,2024-01-17,129889,クリーンプロ,False,中額,False,maintenance_B_202401.csv
P027,港区戸建て027号,港区,戸建て,管理費,2024-01-03,180214,ニッケン建設,False,中額,False,maintenance_B_202401.csv
P027,港区戸建て027号,港区,戸建て,緊急修繕,2024-01-30,562593,田中設備,False,高額,True,maintenance_B_202401.csv
P027,港区戸建て027号,港区,戸建て,定期修繕,2024-01-31,767542,ABC修繕,False,高額,True,maintenance_B_202401.csv
P027,港区戸建て027号,港区,戸建て,設備点検,2024-01-10,72850,フジ設備管理,False,少額,False,maintenance_B_202401.csv
P028,品川区マンション028号,品川区,マンション,清掃費,2024-01-20,53021,ABC修繕,False,少額,False,maintenance_B_202401.csv
P028,品川区マンション028号,品川区,マンション,定期修繕,2024-01-29,665610,ハウスケア,False,高額,True,maintenance_B_202401.csv
P028,品川区マンション028号,品川区,マンション,緊急修繕,2024-01-21,1193278,グリーン清掃,False,高額,True,maintenance_B_202401.csv
P028,品川区マンション028号,品川区,マンション,定期修繕,2024-01-10,369452,ハウスケア,False,中額,True,maintenance_B_202401.csv
P028,品川区マンション028号,品川区,マンション,清掃費,2024-01-14,68684,東和修繕,False,少額,False,maintenance_B_202401.csv
P028,品川区マンション028号,品川区,マンション,緊急修繕,2024-01-18,321528,鈴木メンテナンス,False,中額,True,maintenance_B_202401.csv
P028,品川区マンション028号,品川区,マンション,定期修繕,2024-01-23,336574,ニッケン建設,False,中額,True,maintenance_B_202401.csv
P028,品川区マンション028号,品川区,マンション,清掃費,2024-01-03,77942,鈴木メンテナンス,False,少額,False,maintenance_B_202401.csv
P028,品川区マンション028号,品川区,マンション,清掃費,2024-01-10,31824,グリーン清掃,False,少額,False,maintenance_B_202401.csv
P029,目黒区アパート029号,目黒区,アパート,設備点検,2024-01-04,69015,フジ設備管理,False,少額,False,maintenance_B_202401.csv
P029,目黒区アパート029号,目黒区,アパート,管理費,2024-01-12,171704,ハウスケア,False,中額,False,maintenance_B_202401.csv
P029,目黒区アパート029号,目黒区,アパート,緊急修繕,2024-01-24,936258,山田建設,True,高額,True,maintenance_B_202401.csv
P029,目黒区アパート029号,目黒区,アパート,管理費,2024-01-09,129787,サンライズ不動産管理,False,中額,False,maintenance_B_202401.csv
P029,目黒区アパート029号,目黒区,アパート,管理費,2024-01-12,75478,ABC修繕,False,少額,False,maintenance_B_202401.csv
P029,目黒区アパート029号,目黒区,アパート,設備点検,2024-01-20,57781,ミドリ建築,False,少額,False,maintenance_B_202401.csv
P029,目黒区アパート029号,目黒区,アパート,清掃費,2024-01-12,78629,フジ設備管理,False,少額,False,maintenance_B_202401.csv
P029,目黒区アパート029号,目黒区,アパート,設備点検,2024-01-21,94935,スターハウス,False,少額,False,maintenance_B_202401.csv
P029,目黒区アパート029号,目黒区,アパート,定期修繕,2024-01-15,535037,フジ設備管理,False,高額,True,maintenance_B_202401.csv
P029,目黒区アパート029号,目黒区,アパート,管理費,2024-01-20,178279,スターハウス,False,中額,False,maintenance_B_202401.csv
P029,目黒区アパート029号,目黒区,アパート,清掃費,2024-01-30,66666,山田建設,False,少額,False,maintenance_B_202401.csv
P029,目黒区アパート029号,目黒区,アパート,緊急修繕,2024-01-11,535647,ABC修繕,False,高額,True,maintenance_B_202401.csv
P030,渋谷区テナントビル030号,渋谷区,テナントビル,定期修繕,2024-01-04,772875,フジ設備管理,False,高額,True,maintenance_B_202401.csv
P030,渋谷区テナントビル030号,渋谷区,テナントビル,設備点検,2024-01-22,42799,山田建設,False,少額,False,maintenance_B_202401.csv
P030,渋谷区テナントビル030号,渋谷区,テナントビル,緊急修繕,2024-01-17,590800,クリーンプロ,False,高額,True,maintenance_B_202401.csv
P030,渋谷区テナントビル030号,渋谷区,テナントビル,設備点検,2024-01-31,66896,鈴木メンテナンス,False,少額,False,maintenance_B_202401.csv
P030,渋谷区テナントビル030号,渋谷区,テナントビル,設備点検,2024-01-12,67152,スターハウス,False,少額,False,maintenance_B_202401.csv
P030,渋谷区テナントビル030号,渋谷区,テナントビル,定期修繕,2024-01-13,344316,田中設備,False,中額,True,maintenance_B_202401.csv
P030,渋谷区テナントビル030号,渋谷区,テナントビル,定期修繕,2024-01-06,724932,山田建設,False,高額,True,maintenance_B_202401.csv
P030,渋谷区テナントビル030号,渋谷区,テナントビル,緊急修繕,2024-01-04,383432,関東メンテ,False,中額,True,maintenance_B_202401.csv
P030,渋谷区テナントビル030号,渋谷区,テナントビル,緊急修繕,2024-01-27,445946,ニッケン建設,True,中額,True,maintenance_B_202401.csv
P030,渋谷区テナントビル030号,渋谷区,テナントビル,管理費,2024-01-15,84551,山田建設,False,少額,False,maintenance_B_202401.csv
P031,新宿区戸建て031号,新宿区,戸建て,設備点検,2024-01-25,117812,鈴木メンテナンス,False,中額,False,maintenance_B_202401.csv
P031,新宿区戸建て031号,新宿区,戸建て,清掃費,2024-01-08,96039,ABC修繕,False,少額,False,maintenance_B_202401.csv
P031,新宿区戸建て031号,新宿区,戸建て,設備点検,2024-01-11,45683,東和修繕,False,少額,False,maintenance_B_202401.csv
P031,新宿区戸建て031号,新宿区,戸建て,設備点検,2024-01-06,79535,サンライズ不動産管理,False,少額,False,maintenance_B_202401.csv
P031,新宿区戸建て031号,新宿区,戸建て,管理費,2024-01-02,65945,サンライズ不動産管理,False,少額,False,maintenance_B_202401.csv
P031,新宿区戸建て031号,新宿区,戸建て,清掃費,2024-01-23,85872,フジ設備管理,False,少額,False,maintenance_B_202401.csv
P031,新宿区戸建て031号,新宿区,戸建て,管理費,2024-01-17,178521,東和修繕,False,中額,False,maintenance_B_202401.csv
P031,新宿区戸建て031号,新宿区,戸建て,清掃費,2024-01-24,39632,ハウスケア,False,少額,False,maintenance_B_202401.csv
P031,新宿区戸建て031号,新宿区,戸建て,管理費,2024-01-15,134439,スターハウス,False,中額,False,maintenance_B_202401.csv
P031,新宿区戸建て031号,新宿区,戸建て,定期修繕,2024-01-25,168872,東京管理サービス,False,中額,True,maintenance_B_202401.csv
P032,港区マンション032号,港区,マンション,設備点検,2024-01-20,134481,ニッケン建設,False,中額,False,maintenance_B_202401.csv
P032,港区マンション032号,港区,マンション,定期修繕,2024-01-19,550961,サンライズ不動産管理,False,高額,True,maintenance_B_202401.csv
P032,港区マンション032号,港区,マンション,定期修繕,2024-01-23,533914,田中設備,False,高額,True,maintenance_B_202401.csv
P032,港区マンション032号,港区,マンション,清掃費,2024-01-12,82262,ミドリ建築,False,少額,False,maintenance_B_202401.csv
P032,港区マンション032号,港区,マンション,管理費,2024-01-19,131932,ミドリ建築,False,中額,False,maintenance_B_202401.csv
P032,港区マンション032号,港区,マンション,緊急修繕,2024-01-10,614542,東京管理サービス,False,高額,True,maintenance_B_202401.csv
P032,港区マンション032号,港区,マンション,清掃費,2024-01-16,38799,鈴木メンテナンス,False,少額,False,maintenance_B_202401.csv
P032,港区マンション032号,港区,マンション,管理費,2024-01-14,74439,ミドリ建築,False,少額,False,maintenance_B_202401.csv
P032,港区マンション032号,港区,マンション,管理費,2024-01-25,147687,クリーンプロ,False,中額,False,maintenance_B_202401.csv
P032,港区マンション032号,港区,マンション,定期修繕,2024-01-04,683397,山田建設,False,高額,True,maintenance_B_202401.csv
P033,品川区アパート033号,品川区,アパート,設備点検,2024-01-30,67884,東京管理サービス,False,少額,False,maintenance_B_202401.csv
P033,品川区アパート033号,品川区,アパート,清掃費,2024-01-18,59392,ニッケン建設,False,少額,False,maintenance_B_202401.csv
P033,品川区アパート033号,品川区,アパート,管理費,2024-01-21,141780,ニッケン建設,False,中額,False,maintenance_B_202401.csv
P033,品川区アパート033号,品川区,アパート,設備点検,2024-01-13,88176,鈴木メンテナンス,False,少額,False,maintenance_B_202401.csv
P033,品川区アパート033号,品川区,アパート,緊急修繕,2024-01-28,554289,ニッケン建設,False,高額,True,maintenance_B_202401.csv
P033,品川区アパート033号,品川区,アパート,設備点検,2024-01-30,140588,ニッケン建設,False,中額,False,maintenance_B_202401.csv
P033,品川区アパート033号,品川区,アパート,設備点検,2024-01-14,120422,フジ設備管理,False,中額,False,maintenance_B_202401.csv
P033,品川区アパート033号,品川区,アパート,設備点検,2024-01-29,43441,スターハウス,False,少額,False,maintenance_B_202401.csv
P033,品川区アパート033号,品川区,アパート,緊急修繕,2024-01-02,140719,東和修繕,True,中額,True,maintenance_B_202401.csv
P033,品川区アパート033号,品川区,アパート,緊急修繕,2024-01-09,792663,東京管理サービス,False,高額,True,maintenance_B_202401.csv
P033,品川区アパート033号,品川区,アパート,定期修繕,2024-01-10,693830,フジ設備管理,False,高額,True,maintenance_B_202401.csv
P033,品川区アパート033号,品川区,アパート,清掃費,2024-01-04,39120,東京管理サービス,False,少額,False,maintenance_B_202401.csv
P034,目黒区テナントビル034号,目黒区,テナントビル,設備点検,2024-01-03,51135,ハウスケア,False,少額,False,maintenance_B_202401.csv
P034,目黒区テナントビル034号,目黒区,テナントビル,管理費,2024-01-17,90784,東京管理サービス,False,少額,False,maintenance_B_202401.csv
P034,目黒区テナントビル034号,目黒区,テナントビル,設備点検,2024-01-12,46522,フジ設備管理,False,少額,False,maintenance_B_202401.csv
P034,目黒区テナントビル034号,目黒区,テナントビル,管理費,2024-01-15,121330,サンライズ不動産管理,False,中額,False,maintenance_B_202401.csv
P034,目黒区テナントビル034号,目黒区,テナントビル,清掃費,2024-01-05,93656,スターハウス,False,少額,False,maintenance_B_202401.csv
P034,目黒区テナントビル034号,目黒区,テナントビル,清掃費,2024-01-10,84287,グリーン清掃,False,少額,False,maintenance_B_202401.csv
P034,目黒区テナントビル034号,目黒区,テナントビル,定期修繕,2024-01-11,637234,鈴木メンテナンス,False,高額,True,maintenance_B_202401.csv
P034,目黒区テナントビル034号,目黒区,テナントビル,緊急修繕,2024-01-30,981594,フジ設備管理,True,高額,True,maintenance_B_202401.csv
P035,渋谷区戸建て035号,渋谷区,戸建て,清掃費,2024-01-16,53028,東京管理サービス,False,少額,False,maintenance_B_202401.csv
P035,渋谷区戸建て035号,渋谷区,戸建て,清掃費,2024-01-21,99806,東和修繕,False,少額,False,maintenance_B_202401.csv
P035,渋谷区戸建て035号,渋谷区,戸建て,定期修繕,2024-01-02,624563,関東メンテ,False,高額,True,maintenance_B_202401.csv
P035,渋谷区戸建て035号,渋谷区,戸建て,緊急修繕,2024-01-13,231153,東和修繕,False,中額,True,maintenance_B_202401.csv
P035,渋谷区戸建て035号,渋谷区,戸建て,管理費,2024-01-19,164352,山田建設,False,中額,False,maintenance_B_202401.csv
P035,渋谷区戸建て035号,渋谷区,戸建て,清掃費,2024-01-01,40205,ニッケン建設,False,少額,False,maintenance_B_202401.csv
P035,渋谷区戸建て035号,渋谷区,戸建て,緊急修繕,2024-01-10,980274,東和修繕,False,高額,True,maintenance_B_202401.csv
P035,渋谷区戸建て035号,渋谷区,戸建て,清掃費,2024-01-07,67947,鈴木メンテナンス,False,少額,False,maintenance_B_202401.csv
P035,渋谷区戸建て035号,渋谷区,戸建て,清掃費,2024-01-05,32733,田中設備,False,少額,False,maintenance_B_202401.csv
P035,渋谷区戸建て035号,渋谷区,戸建て,定期修繕,2024-01-08,748151,サンライズ不動産管理,False,高額,True,maintenance_B_202401.csv
P035,渋谷区戸建て035号,渋谷区,戸建て,緊急修繕,2024-01-11,264821,鈴木メンテナンス,False,中額,True,maintenance_B_202401.csv
P035,渋谷区戸建て035号,渋谷区,戸建て,定期修繕,2024-01-01,556839,スターハウス,False,高額,True,maintenance_B_202401.csv
P036,新宿区マンション036号,新宿区,マンション,定期修繕,2024-01-17,347745,鈴木メンテナンス,False,中額,True,maintenance_C_202401.csv
P036,新宿区マンション036号,新宿区,マンション,定期修繕,2024-01-13,368402,ABC修繕,False,中額,True,maintenance_C_202401.csv
P036,新宿区マンション036号,新宿区,マンション,定期修繕,2024-01-10,731661,東京管理サービス,False,高額,True,maintenance_C_202401.csv
P036,新宿区マンション036号,新宿区,マンション,管理費,2024-01-11,96437,クリーンプロ,False,少額,False,maintenance_C_202401.csv
P036,新宿区マンション036号,新宿区,マンション,清掃費,2024-01-11,90811,クリーンプロ,False,少額,False,maintenance_C_202401.csv
P036,新宿区マンション036号,新宿区,マンション,設備点検,2024-01-06,139598,スターハウス,False,中額,False,maintenance_C_202401.csv
P036,新宿区マンション036号,新宿区,マンション,清掃費,2024-01-16,72363,ニッケン建設,False,少額,False,maintenance_C_202401.csv
P036,新宿区マンション036号,新宿区,マンション,緊急修繕,2024-01-04,396580,サンライズ不動産管理,False,中額,True,maintenance_C_202401.csv
P036,新宿区マンション036号,新宿区,マンション,清掃費,2024-01-16,69691,クリーンプロ,False,少額,False,maintenance_C_202401.csv
P036,新宿区マンション036号,新宿区,マンション,緊急修繕,2024-01-29,197801,鈴木メンテナンス,False,中額,True,maintenance_C_202401.csv
P036,新宿区マンション036号,新宿区,マンション,緊急修繕,2024-01-11,1048344,山田建設,False,高額,True,maintenance_C_202401.csv
P037,港区アパート037号,港区,アパート,清掃費,2024-01-26,54672,田中設備,False,少額,False,maintenance_C_202401.csv
P037,港区アパート037号,港区,アパート,設備点検,2024-01-03,102341,関東メンテ,False,中額,False,maintenance_C_202401.csv
P037,港区アパート037号,港区,アパート,定期修繕,2024-01-27,164879,サンライズ不動産管理,False,中額,True,maintenance_C_202401.csv
P037,港区アパート037号,港区,アパート,管理費,2024-01-27,140030,東和修繕,False,中額,False,maintenance_C_202401.csv
P037,港区アパート037号,港区,アパート,管理費,2024-01-20,182264,フジ設備管理,False,中額,False,maintenance_C_202401.csv
P037,港区アパート037号,港区,アパート,定期修繕,2024-01-16,141043,ABC修繕,False,中額,True,maintenance_C_202401.csv
P037,港区アパート037号,港区,アパート,清掃費,2024-01-15,87595,関東メンテ,False,少額,False,maintenance_C_202401.csv
P037,港区アパート037号,港区,アパート,設備点検,2024-01-18,119928,東京管理サービス,False,中額,False,maintenance_C_202401.csv
P037,港区アパート037号,港区,アパート,緊急修繕,2024-01-25,861927,ミドリ建築,False,高額,True,maintenance_C_202401.csv
P037,港区アパート037号,港区,アパート,清掃費,2024-01-28,74350,フジ設備管理,False,少額,False,maintenance_C_202401.csv
P038,品川区テナントビル038号,品川区,テナントビル,定期修繕,2024-01-02,466813,グリーン清掃,False,中額,True,maintenance_C_202401.csv
P038,品川区テナントビル038号,品川区,テナントビル,清掃費,2024-01-20,46901,スターハウス,False,少額,False,maintenance_C_202401.csv
P038,品川区テナントビル038号,品川区,テナントビル,管理費,2024-01-11,131155,関東メンテ,False,中額,False,maintenance_C_202401.csv
P038,品川区テナントビル038号,品川区,テナントビル,清掃費,2024-01-11,73054,ニッケン建設,False,少額,False,maintenance_C_202401.csv
P038,品川区テナントビル038号,品川区,テナントビル,定期修繕,2024-01-18,651963,鈴木メンテナンス,False,高額,True,maintenance_C_202401.csv
P038,品川区テナントビル038号,品川区,テナントビル,清掃費,2024-01-12,96648,田中設備,False,少額,False,maintenance_C_202401.csv
P038,品川区テナントビル038号,品川区,テナントビル,管理費,2024-01-08,145052,グリーン清掃,False,中額,False,maintenance_C_202401.csv
P038,品川区テナントビル038号,品川区,テナントビル,定期修繕,2024-01-27,324597,田中設備,False,中額,True,maintenance_C_202401.csv
P038,品川区テナントビル038号,品川区,テナントビル,清掃費,2024-01-30,55166,ABC修繕,False,少額,False,maintenance_C_202401.csv
P038,品川区テナントビル038号,品川区,テナントビル,定期修繕,2024-01-19,262471,鈴木メンテナンス,False,中額,True,maintenance_C_202401.csv
P038,品川区テナントビル038号,品川区,テナントビル,緊急修繕,2024-01-05,292107,関東メンテ,False,中額,True,maintenance_C_202401.csv
P038,品川区テナントビル038号,品川区,テナントビル,設備点検,2024-01-03,44947,フジ設備管理,False,少額,False,maintenance_C_202401.csv
P039,目黒区戸建て039号,目黒区,戸建て,緊急修繕,2024-01-28,578136,スターハウス,False,高額,True,maintenance_C_202401.csv
P039,目黒区戸建て039号,目黒区,戸建て,緊急修繕,2024-01-20,1021470,ABC修繕,False,高額,True,maintenance_C_202401.csv
P039,目黒区戸建て039号,目黒区,戸建て,緊急修繕,2024-01-19,1063597,ABC修繕,False,高額,True,maintenance_C_202401.csv
P039,目黒区戸建て039号,目黒区,戸建て,緊急修繕,2024-01-05,1003999,グリーン清掃,False,高額,True,maintenance_C_202401.csv
P039,目黒区戸建て039号,目黒区,戸建て,清掃費,2024-01-06,95916,関東メンテ,False,少額,False,maintenance_C_202401.csv
P039,目黒区戸建て039号,目黒区,戸建て,清掃費,2024-01-22,51241,ニッケン建設,False,少額,False,maintenance_C_202401.csv
P039,目黒区戸建て039号,目黒区,戸建て,定期修繕,2024-01-20,734035,東京管理サービス,False,高額,True,maintenance_C_202401.csv
P039,目黒区戸建て039号,目黒区,戸建て,緊急修繕,2024-01-28,189428,ニッケン建設,False,中額,True,maintenance_C_202401.csv
P039,目黒区戸建て039号,目黒区,戸建て,緊急修繕,2024-01-23,295146,関東メンテ,False,中額,True,maintenance_C_202401.csv
P039,目黒区戸建て039号,目黒区,戸建て,管理費,2024-01-02,124727,鈴木メンテナンス,False,中額,False,maintenance_C_202401.csv
P040,渋谷区マンション040号,渋谷区,マンション,管理費,2024-01-09,153928,関東メンテ,False,中額,False,maintenance_C_202401.csv
P040,渋谷区マンション040号,渋谷区,マンション,緊急修繕,2024-01-29,574462,鈴木メンテナンス,False,高額,True,maintenance_C_202401.csv
P040,渋谷区マンション040号,渋谷区,マンション,緊急修繕,2024-01-05,550891,ハウスケア,True,高額,True,maintenance_C_202401.csv
P040,渋谷区マンション040号,渋谷区,マンション,管理費,2024-01-14,137894,クリーンプロ,False,中額,False,maintenance_C_202401.csv
P040,渋谷区マンション040号,渋谷区,マンション,定期修繕,2024-01-30,244283,山田建設,False,中額,True,maintenance_C_202401.csv
P040,渋谷区マンション040号,渋谷区,マンション,緊急修繕,2024-01-07,1070809,東京管理サービス,False,高額,True,maintenance_C_202401.csv
P040,渋谷区マンション040号,渋谷区,マンション,清掃費,2024-01-14,88799,スターハウス,False,少額,False,maintenance_C_202401.csv
P040,渋谷区マンション040号,渋谷区,マンション,管理費,2024-01-11,70768,山田建設,False,少額,False,maintenance_C_202401.csv
P040,渋谷区マンション040号,渋谷区,マンション,緊急修繕,2024-01-01,532260,関東メンテ,False,高額,True,maintenance_C_202401.csv
P041,新宿区アパート041号,新宿区,アパート,設備点検,2024-01-17,115372,ABC修繕,False,中額,False,maintenance_C_202401.csv
P041,新宿区アパート041号,新宿区,アパート,定期修繕,2024-01-04,405420,ミドリ建築,False,中額,True,maintenance_C_202401.csv
P041,新宿区アパート041号,新宿区,アパート,管理費,2024-01-09,142488,ABC修繕,False,中額,False,maintenance_C_202401.csv
P041,新宿区アパート041号,新宿区,アパート,設備点検,2024-01-10,94600,東京管理サービス,False,少額,False,maintenance_C_202401.csv
P041,新宿区アパート041号,新宿区,アパート,管理費,2024-01-02,187228,田中設備,False,中額,False,maintenance_C_202401.csv
P041,新宿区アパート041号,新宿区,アパート,管理費,2024-01-14,187903,関東メンテ,False,中額,False,maintenance_C_202401.csv
P041,新宿区アパート041号,新宿区,アパート,設備点検,2024-01-25,143076,関東メンテ,False,中額,False,maintenance_C_202401.csv
P041,新宿区アパート041号,新宿区,アパート,設備点検,2024-01-15,42665,ミドリ建築,False,少額,False,maintenance_C_202401.csv
P041,新宿区アパート041号,新宿区,アパート,清掃費,2024-01-04,35706,フジ設備管理,False,少額,False,maintenance_C_202401.csv
P041,新宿区アパート041号,新宿区,アパート,清掃費,2024-01-29,78929,グリーン清掃,False,少額,False,maintenance_C_202401.csv
P041,新宿区アパート041号,新宿区,アパート,管理費,2024-01-19,143610,クリーンプロ,False,中額,False,maintenance_C_202401.csv
P041,新宿区アパート041号,新宿区,アパート,管理費,2024-01-01,140387,ABC修繕,False,中額,False,maintenance_C_202401.csv
P042,港区テナントビル042号,港区,テナントビル,清掃費,2024-01-24,92722,フジ設備管理,False,少額,False,maintenance_C_202401.csv
P042,港区テナントビル042号,港区,テナントビル,定期修繕,2024-01-23,241403,鈴木メンテナンス,False,中額,True,maintenance_C_202401.csv
P042,港区テナントビル042号,港区,テナントビル,清掃費,2024-01-11,34847,グリーン清掃,False,少額,False,maintenance_C_202401.csv
P042,港区テナントビル042号,港区,テナントビル,定期修繕,2024-01-02,145934,クリーンプロ,False,中額,True,maintenance_C_202401.csv
P042,港区テナントビル042号,港区,テナントビル,定期修繕,2024-01-17,143941,田中設備,False,中額,True,maintenance_C_202401.csv
P042,港区テナントビル042号,港区,テナントビル,緊急修繕,2024-01-26,1160837,ニッケン建設,False,高額,True,maintenance_C_202401.csv
P042,港区テナントビル042号,港区,テナントビル,設備点検,2024-01-06,102049,グリーン清掃,False,中額,False,maintenance_C_202401.csv
