date,warehouse,item_code,item_name,category,stock_qty,min_stock_qty,unit_cost,received_qty,shipped_qty,stock_imputed,source_file
2024-01-03,大阪第2倉庫,ITM-5767,手袋L,衣料品,4.0,41.0,320.0,55.0,2.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-19,大阪第2倉庫,ITM-5767,手袋L,衣料品,157.0,56.0,320.0,25.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-11,大阪第2倉庫,ITM-2536,トイレットペーパー,日用品,51.0,17.0,1500.0,13.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-08,大阪第2倉庫,ITM-5767,手袋L,衣料品,55.0,56.0,320.0,19.0,21.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-08,大阪第2倉庫,ITM-4784,センサーB型,電子部品,8.0,1.0,8500.0,0.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-12,大阪第2倉庫,ITM-1949,洗剤業務用,日用品,26.0,8.0,2800.0,2.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-06,大阪第2倉庫,ITM-5054,安全靴26cm,衣料品,7.0,2.0,6800.0,2.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-28,大阪第2倉庫,ITM-4784,センサーB型,電子部品,9.0,2.0,8500.0,1.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-12,大阪第2倉庫,ITM-9464,ボルトM6×50,工業用品,278.0,131.0,120.0,73.0,9.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-21,大阪第2倉庫,ITM-5638,砂糖50kg,食料品,19.0,4.0,6000.0,0.0,3.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-26,大阪第2倉庫,ITM-1974,切削油5L,工業用品,20.0,4.0,2500.0,0.0,3.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-04,大阪第2倉庫,ITM-2526,基板A型,電子部品,3.0,1.0,15000.0,1.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-17,大阪第2倉庫,ITM-1974,切削油5L,工業用品,15.0,4.0,2500.0,3.0,2.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-22,大阪第2倉庫,ITM-9464,ボルトM6×50,工業用品,282.0,178.0,120.0,24.0,71.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-22,大阪第2倉庫,ITM-5054,安全靴26cm,衣料品,11.0,2.0,6800.0,2.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-11,大阪第2倉庫,ITM-2385,小麦粉20kg,食料品,34.0,11.0,4500.0,6.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-20,大阪第2倉庫,ITM-7688,食用油18L,食料品,16.0,6.0,3200.0,1.0,4.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-03,大阪第2倉庫,ITM-5767,手袋L,衣料品,136.0,54.0,320.0,13.0,21.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-25,大阪第2倉庫,ITM-8517,作業着M,衣料品,5.0,2.0,4200.0,0.0,2.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-25,大阪第2倉庫,ITM-1974,切削油5L,工業用品,2.0,7.0,2500.0,6.0,2.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-05,大阪第2倉庫,ITM-4662,グリース缶,工業用品,35.0,6.0,1800.0,9.0,6.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-06,大阪第2倉庫,ITM-8517,作業着M,衣料品,7.0,2.0,4200.0,3.0,2.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-10,大阪第2倉庫,ITM-8517,作業着M,衣料品,13.0,3.0,4200.0,3.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-12,大阪第2倉庫,ITM-4662,グリース缶,工業用品,26.0,8.0,1800.0,8.0,3.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-06,大阪第2倉庫,ITM-2536,トイレットペーパー,日用品,68.0,13.0,1500.0,11.0,8.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-04,大阪第2倉庫,ITM-9464,ボルトM6×50,工業用品,386.0,128.0,120.0,131.0,18.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-27,大阪第2倉庫,ITM-8517,作業着M,衣料品,9.0,3.0,4200.0,2.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-14,大阪第2倉庫,ITM-5638,砂糖50kg,食料品,22.0,4.0,6000.0,2.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-01,大阪第2倉庫,ITM-2526,基板A型,電子部品,6.0,1.0,15000.0,0.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-10,大阪第2倉庫,ITM-5767,手袋L,衣料品,193.0,73.0,320.0,39.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-03,大阪第2倉庫,ITM-7688,食用油18L,食料品,28.0,4.0,3200.0,4.0,4.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-14,大阪第2倉庫,ITM-7688,食用油18L,食料品,14.0,4.0,3200.0,5.0,4.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-15,大阪第2倉庫,ITM-5571,コメ25kg,食料品,51.0,18.0,8000.0,7.0,2.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-10,大阪第2倉庫,ITM-8517,作業着M,衣料品,9.0,3.0,4200.0,0.0,2.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-12,大阪第2倉庫,ITM-5571,コメ25kg,食料品,56.0,13.0,8000.0,11.0,4.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-24,大阪第2倉庫,ITM-7688,食用油18L,食料品,24.0,7.0,3200.0,5.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-25,大阪第2倉庫,ITM-1974,切削油5L,工業用品,17.0,7.0,2500.0,2.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-27,大阪第2倉庫,ITM-5767,手袋L,衣料品,126.0,59.0,320.0,45.0,29.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-02,大阪第2倉庫,ITM-4784,センサーB型,電子部品,4.0,1.0,8500.0,1.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-27,大阪第2倉庫,ITM-4662,グリース缶,工業用品,20.0,7.0,1800.0,5.0,6.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-25,大阪第2倉庫,ITM-7688,食用油18L,食料品,18.0,5.0,3200.0,3.0,3.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-13,大阪第2倉庫,ITM-4784,センサーB型,電子部品,11.0,2.0,8500.0,2.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-26,大阪第2倉庫,ITM-5638,砂糖50kg,食料品,19.0,3.0,6000.0,4.0,2.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-11,大阪第2倉庫,ITM-5571,コメ25kg,食料品,47.0,13.0,8000.0,13.0,2.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-23,大阪第2倉庫,ITM-5054,安全靴26cm,衣料品,11.0,2.0,6800.0,2.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-09,大阪第2倉庫,ITM-5571,コメ25kg,食料品,50.0,16.0,8000.0,5.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-05,大阪第2倉庫,ITM-1974,切削油5L,工業用品,0.0,7.0,2500.0,1.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-12,大阪第2倉庫,ITM-5767,手袋L,衣料品,189.0,41.0,320.0,23.0,23.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-15,大阪第2倉庫,ITM-2385,小麦粉20kg,食料品,34.0,9.0,4500.0,3.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-01,大阪第2倉庫,ITM-4211,ティッシュ箱,日用品,49.0,24.0,1200.0,24.0,8.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-23,大阪第2倉庫,ITM-8517,作業着M,衣料品,14.0,3.0,4200.0,3.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-04,大阪第2倉庫,ITM-1949,洗剤業務用,日用品,37.0,11.0,2800.0,1.0,5.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-22,大阪第2倉庫,ITM-2526,基板A型,電子部品,3.0,1.0,15000.0,0.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-26,大阪第2倉庫,ITM-4784,センサーB型,電子部品,5.0,1.0,8500.0,1.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-12,大阪第2倉庫,ITM-1974,切削油5L,工業用品,21.0,5.0,2500.0,4.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-03,大阪第2倉庫,ITM-7704,コネクタC,電子部品,102.0,39.0,450.0,24.0,13.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-27,大阪第2倉庫,ITM-9464,ボルトM6×50,工業用品,287.0,112.0,120.0,119.0,87.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-17,大阪第2倉庫,ITM-4784,センサーB型,電子部品,9.0,3.0,8500.0,0.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-14,大阪第2倉庫,ITM-9464,ボルトM6×50,工業用品,402.0,183.0,120.0,41.0,41.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-23,大阪第2倉庫,ITM-4211,ティッシュ箱,日用品,62.0,31.0,1200.0,2.0,8.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-07,大阪第2倉庫,ITM-4662,グリース缶,工業用品,31.0,6.0,1800.0,8.0,5.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-06,大阪第2倉庫,ITM-1974,切削油5L,工業用品,24.0,4.0,2500.0,4.0,2.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-27,大阪第2倉庫,ITM-9464,ボルトM6×50,工業用品,11.0,182.0,120.0,147.0,4.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-21,大阪第2倉庫,ITM-2536,トイレットペーパー,日用品,59.0,16.0,1500.0,17.0,4.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-21,大阪第2倉庫,ITM-7704,コネクタC,電子部品,90.0,24.0,450.0,14.0,2.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-23,大阪第2倉庫,ITM-2385,小麦粉20kg,食料品,21.0,8.0,4500.0,9.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-11,大阪第2倉庫,ITM-4064,ケーブル10m,電子部品,21.0,9.0,2200.0,1.0,2.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-08,大阪第2倉庫,ITM-8517,作業着M,衣料品,5.0,2.0,4200.0,2.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-28,大阪第2倉庫,ITM-4662,グリース缶,工業用品,19.0,7.0,1800.0,5.0,4.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-24,大阪第2倉庫,ITM-4784,センサーB型,電子部品,8.0,2.0,8500.0,1.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-16,大阪第2倉庫,ITM-5571,コメ25kg,食料品,73.0,19.0,8000.0,6.0,9.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-12,大阪第2倉庫,ITM-5571,コメ25kg,食料品,67.0,12.0,8000.0,15.0,4.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-18,大阪第2倉庫,ITM-5571,コメ25kg,食料品,61.0,14.0,8000.0,12.0,5.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-02,大阪第2倉庫,ITM-8517,作業着M,衣料品,10.0,3.0,4200.0,0.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-17,大阪第2倉庫,ITM-5767,手袋L,衣料品,236.0,51.0,320.0,7.0,8.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-04,大阪第2倉庫,ITM-5054,安全靴26cm,衣料品,11.0,2.0,6800.0,0.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-20,大阪第2倉庫,ITM-4662,グリース缶,工業用品,2.0,9.0,1800.0,5.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-17,大阪第2倉庫,ITM-8517,作業着M,衣料品,8.0,3.0,4200.0,2.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-13,大阪第2倉庫,ITM-1974,切削油5L,工業用品,20.0,7.0,2500.0,4.0,4.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-16,大阪第2倉庫,ITM-4662,グリース缶,工業用品,5.0,8.0,1800.0,1.0,3.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-19,大阪第2倉庫,ITM-2526,基板A型,電子部品,5.0,1.0,15000.0,0.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-19,大阪第2倉庫,ITM-8517,作業着M,衣料品,12.0,3.0,4200.0,3.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-27,大阪第2倉庫,ITM-1949,洗剤業務用,日用品,27.0,12.0,2800.0,7.0,5.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-14,大阪第2倉庫,ITM-4211,ティッシュ箱,日用品,101.0,27.0,1200.0,15.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-23,大阪第2倉庫,ITM-2536,トイレットペーパー,日用品,69.0,14.0,1500.0,16.0,6.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-11,大阪第2倉庫,ITM-4211,ティッシュ箱,日用品,68.0,30.0,1200.0,24.0,8.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-20,大阪第2倉庫,ITM-8517,作業着M,衣料品,7.0,3.0,4200.0,2.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-23,大阪第2倉庫,ITM-2536,トイレットペーパー,日用品,50.0,20.0,1500.0,8.0,4.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-04,大阪第2倉庫,ITM-1974,切削油5L,工業用品,17.0,6.0,2500.0,2.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-10,大阪第2倉庫,ITM-7688,食用油18L,食料品,3.0,7.0,3200.0,5.0,2.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-24,大阪第2倉庫,ITM-8517,作業着M,衣料品,14.0,2.0,4200.0,2.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-04,大阪第2倉庫,ITM-1974,切削油5L,工業用品,23.0,6.0,2500.0,4.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-21,大阪第2倉庫,ITM-1949,洗剤業務用,日用品,38.0,8.0,2800.0,10.0,2.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-01,大阪第2倉庫,ITM-9464,ボルトM6×50,工業用品,689.0,140.0,120.0,122.0,83.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-07,大阪第2倉庫,ITM-4064,ケーブル10m,電子部品,0.0,6.0,2200.0,3.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-06,大阪第2倉庫,ITM-8517,作業着M,衣料品,1.0,3.0,4200.0,3.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-24,大阪第2倉庫,ITM-2526,基板A型,電子部品,3.0,1.0,15000.0,1.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-15,大阪第2倉庫,ITM-1974,切削油5L,工業用品,27.0,5.0,2500.0,3.0,2.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-07,大阪第2倉庫,ITM-7688,食用油18L,食料品,15.0,4.0,3200.0,1.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-24,大阪第2倉庫,ITM-4064,ケーブル10m,電子部品,16.0,7.0,2200.0,6.0,3.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-17,大阪第2倉庫,ITM-2526,基板A型,電子部品,0.0,1.0,15000.0,1.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-08,大阪第2倉庫,ITM-7688,食用油18L,食料品,15.0,5.0,3200.0,2.0,2.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-19,大阪第2倉庫,ITM-9464,ボルトM6×50,工業用品,368.0,126.0,120.0,30.0,59.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-10,大阪第2倉庫,ITM-4211,ティッシュ箱,日用品,111.0,26.0,1200.0,24.0,9.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-23,大阪第2倉庫,ITM-7688,食用油18L,食料品,29.0,5.0,3200.0,3.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-15,大阪第2倉庫,ITM-4662,グリース缶,工業用品,29.0,8.0,1800.0,8.0,6.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-22,大阪第2倉庫,ITM-1949,洗剤業務用,日用品,51.0,13.0,2800.0,8.0,7.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-17,大阪第2倉庫,ITM-2526,基板A型,電子部品,6.0,1.0,15000.0,0.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-06,大阪第2倉庫,ITM-7704,コネクタC,電子部品,108.0,22.0,450.0,2.0,16.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-15,大阪第2倉庫,ITM-5638,砂糖50kg,食料品,15.0,3.0,6000.0,4.0,3.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-22,大阪第2倉庫,ITM-2526,基板A型,電子部品,6.0,1.0,15000.0,0.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-14,大阪第2倉庫,ITM-2526,基板A型,電子部品,0.0,1.0,15000.0,1.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-10,大阪第2倉庫,ITM-8517,作業着M,衣料品,14.0,3.0,4200.0,3.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-13,大阪第2倉庫,ITM-5054,安全靴26cm,衣料品,9.0,2.0,6800.0,2.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-21,大阪第2倉庫,ITM-2526,基板A型,電子部品,5.0,1.0,15000.0,0.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-25,大阪第2倉庫,ITM-7688,食用油18L,食料品,18.0,5.0,3200.0,3.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-08,大阪第2倉庫,ITM-5054,安全靴26cm,衣料品,11.0,1.0,6800.0,0.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-26,大阪第2倉庫,ITM-5767,手袋L,衣料品,103.0,70.0,320.0,13.0,4.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-04,大阪第2倉庫,ITM-9464,ボルトM6×50,工業用品,686.0,144.0,120.0,62.0,94.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-02,大阪第2倉庫,ITM-5054,安全靴26cm,衣料品,10.0,1.0,6800.0,0.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-17,大阪第2倉庫,ITM-4784,センサーB型,電子部品,6.0,2.0,8500.0,2.0,1.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-08,大阪第2倉庫,ITM-4784,センサーB型,電子部品,7.0,3.0,8500.0,1.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-18,大阪第2倉庫,ITM-1974,切削油5L,工業用品,18.0,7.0,2500.0,3.0,0.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-12,大阪第2倉庫,ITM-5767,手袋L,衣料品,129.0,52.0,320.0,24.0,11.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-25,大阪第2倉庫,ITM-4662,グリース缶,工業用品,40.0,7.0,1800.0,2.0,6.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-15,大阪第2倉庫,ITM-5638,砂糖50kg,食料品,9.0,5.0,6000.0,1.0,2.0,False,02_大阪第2倉庫_在庫_202401.csv
2024-01-11,名古屋倉庫,ITM-5638,砂糖50kg,食料品,1.0,5.0,6000.0,0.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-13,名古屋倉庫,ITM-1974,切削油5L,工業用品,1.0,4.0,2500.0,3.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-28,名古屋倉庫,ITM-4064,ケーブル10m,電子部品,3.0,9.0,2200.0,1.0,3.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-08,名古屋倉庫,ITM-1974,切削油5L,工業用品,21.0,4.0,2500.0,6.0,2.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-13,名古屋倉庫,ITM-5767,手袋L,衣料品,171.0,65.0,320.0,56.0,31.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-15,名古屋倉庫,ITM-5638,砂糖50kg,食料品,10.0,5.0,6000.0,2.0,3.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-02,名古屋倉庫,ITM-9464,ボルトM6×50,工業用品,141.0,174.0,120.0,149.0,74.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-24,名古屋倉庫,ITM-5054,安全靴26cm,衣料品,7.0,1.0,6800.0,0.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-18,名古屋倉庫,ITM-4064,ケーブル10m,電子部品,30.0,8.0,2200.0,7.0,3.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-06,名古屋倉庫,ITM-4784,センサーB型,電子部品,5.0,1.0,8500.0,2.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-17,名古屋倉庫,ITM-5571,コメ25kg,食料品,63.0,19.0,8000.0,13.0,2.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-27,名古屋倉庫,ITM-1949,洗剤業務用,日用品,8.0,13.0,2800.0,7.0,5.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-02,名古屋倉庫,ITM-1974,切削油5L,工業用品,19.0,6.0,2500.0,3.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-01,名古屋倉庫,ITM-1974,切削油5L,工業用品,2.0,5.0,2500.0,4.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-01,名古屋倉庫,ITM-1974,切削油5L,工業用品,28.0,6.0,2500.0,0.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-17,名古屋倉庫,ITM-1949,洗剤業務用,日用品,52.0,9.0,2800.0,4.0,6.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-03,名古屋倉庫,ITM-7704,コネクタC,電子部品,119.0,29.0,450.0,9.0,2.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-21,名古屋倉庫,ITM-5571,コメ25kg,食料品,48.0,14.0,8000.0,0.0,2.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-03,名古屋倉庫,ITM-5054,安全靴26cm,衣料品,11.0,2.0,6800.0,0.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-08,名古屋倉庫,ITM-2536,トイレットペーパー,日用品,32.0,22.0,1500.0,2.0,10.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-09,名古屋倉庫,ITM-1974,切削油5L,工業用品,27.0,6.0,2500.0,0.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-19,名古屋倉庫,ITM-2536,トイレットペーパー,日用品,47.0,21.0,1500.0,18.0,3.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-19,名古屋倉庫,ITM-5767,手袋L,衣料品,251.0,75.0,320.0,8.0,5.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-17,名古屋倉庫,ITM-2526,基板A型,電子部品,2.0,1.0,15000.0,1.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-01,名古屋倉庫,ITM-7704,コネクタC,電子部品,144.0,29.0,450.0,13.0,5.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-22,名古屋倉庫,ITM-1974,切削油5L,工業用品,15.0,5.0,2500.0,1.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-03,名古屋倉庫,ITM-4784,センサーB型,電子部品,5.0,2.0,8500.0,1.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-12,名古屋倉庫,ITM-5571,コメ25kg,食料品,42.0,10.0,8000.0,8.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-05,名古屋倉庫,ITM-2385,小麦粉20kg,食料品,30.0,8.0,4500.0,1.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-03,名古屋倉庫,ITM-2526,基板A型,電子部品,6.0,1.0,15000.0,0.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-14,名古屋倉庫,ITM-8517,作業着M,衣料品,14.0,3.0,4200.0,1.0,2.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-17,名古屋倉庫,ITM-2536,トイレットペーパー,日用品,48.0,16.0,1500.0,15.0,2.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-03,名古屋倉庫,ITM-4211,ティッシュ箱,日用品,102.0,20.0,1200.0,11.0,8.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-08,名古屋倉庫,ITM-5767,手袋L,衣料品,127.0,64.0,320.0,0.0,25.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-11,名古屋倉庫,ITM-4662,グリース缶,工業用品,25.0,10.0,1800.0,9.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-10,名古屋倉庫,ITM-4784,センサーB型,電子部品,7.0,2.0,8500.0,1.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-24,名古屋倉庫,ITM-5767,手袋L,衣料品,156.0,71.0,320.0,50.0,25.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-12,名古屋倉庫,ITM-2385,小麦粉20kg,食料品,35.0,9.0,4500.0,8.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-24,名古屋倉庫,ITM-5767,手袋L,衣料品,266.0,48.0,320.0,4.0,26.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-22,名古屋倉庫,ITM-8517,作業着M,衣料品,11.0,3.0,4200.0,3.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-03,名古屋倉庫,ITM-5767,手袋L,衣料品,201.0,59.0,320.0,58.0,26.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-18,名古屋倉庫,ITM-7688,食用油18L,食料品,21.0,6.0,3200.0,0.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-25,名古屋倉庫,ITM-2536,トイレットペーパー,日用品,66.0,19.0,1500.0,18.0,10.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-22,名古屋倉庫,ITM-5054,安全靴26cm,衣料品,4.0,3.0,6800.0,1.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-17,名古屋倉庫,ITM-1974,切削油5L,工業用品,18.0,6.0,2500.0,3.0,3.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-25,名古屋倉庫,ITM-1974,切削油5L,工業用品,10.0,6.0,2500.0,0.0,2.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-14,名古屋倉庫,ITM-5571,コメ25kg,食料品,42.0,18.0,8000.0,10.0,7.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-26,名古屋倉庫,ITM-2536,トイレットペーパー,日用品,56.0,17.0,1500.0,14.0,5.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-03,名古屋倉庫,ITM-2526,基板A型,電子部品,6.0,1.0,15000.0,0.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
